INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID6035106,DSSTox_Substance_Id,DTXSID6035106,4-Aminobutanoic acid,5.61509e-12,4.22834,3.55681,191.276,1.27004e-08,0.0722304,7.17087,9.40791,-3.16697,260.643,0.0176064,12.5476
DTXSID6035152,DSSTox_Substance_Id,DTXSID6035152,"1-(Hydroxymethyl)-5,5-dimethylhydantoin",1.17523e-11,2.30915,4.66041,256.509,2.39925e-09,0.0895228,8.10263,53.8353,-0.0181053,100.018,1.72997e-07,6.28768
DTXSID6035156,DSSTox_Substance_Id,DTXSID6035156,2-Phenylethyl propionate,1.69163e-11,22.8814,4.2818,243.752,7.7974e-05,0.228996,5.72116,90.8663,3.00495,-9.67017,0.0197062,0.00104117
DTXSID6035285,DSSTox_Substance_Id,DTXSID6035285,"(E,Z)-Tetradeca-9,12-dienyl acetate",1.31067e-10,462.855,5.72063,303.635,6.87582e-07,1.76392,8.41459,1847.85,6.06642,-27.8192,0.000101352,3.2383e-06
DTXSID6035524,DSSTox_Substance_Id,DTXSID6035524,(Z)-Dodec-9-enyl acetate,8.59557e-11,175.277,5.71218,273.08,7.56806e-06,3.66764,7.25482,1938.73,5.38939,-18.3957,0.00273169,4.05729e-06
DTXSID6035730,DSSTox_Substance_Id,DTXSID6035730,(Z)-11-Hexadecenyl acetate,4.99917e-11,906.497,5.72306,316.106,3.0679e-07,1.28645,8.86918,2307.93,6.99692,-19.4077,1.25344e-05,6.03099e-07
DTXSID6035732,DSSTox_Substance_Id,DTXSID6035732,Potassium 2-benzyl-4-chlorophenate,8.06824e-11,8725.3,8.61612,324.763,3.9191e-08,0.0978211,9.32648,2397.32,-0.400437,109.476,1.4185e-06,0.000675335
DTXSID6035784,DSSTox_Substance_Id,DTXSID6035784,(7S)-Hydroprene,6.12462e-11,398.978,5.19043,303.078,1.09512e-06,1.16084,8.41432,2446.24,6.32347,-22.6608,0.000246309,1.48792e-06
DTXSID6035786,DSSTox_Substance_Id,DTXSID6035786,(Z)-4-Tridecen-1-yl acetate,5.18086e-11,672.894,5.71252,279.453,2.49583e-06,3.421,7.50255,2950.78,6.01773,-15.3904,0.000435127,3.64602e-06
DTXSID6037641,DSSTox_Substance_Id,DTXSID6037641,Chitin,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6040117,DSSTox_Substance_Id,DTXSID6040117,Ethyl formate,1.02026e-12,1.72089,3.67593,54.4884,0.000381766,0.146617,2.24961,7.0361,0.230101,-79.8613,243.372,1.29649
DTXSID6040244,DSSTox_Substance_Id,DTXSID6040244,Sodium metaphosphate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6040290,DSSTox_Substance_Id,DTXSID6040290,Chlorbromuron,1.04252e-11,49.3471,3.5214,315.156,3.5141e-10,0.0708875,10.3114,500.095,3.08964,96.0161,4.03249e-07,0.000120275
DTXSID6040292,DSSTox_Substance_Id,DTXSID6040292,Norea,2.00357e-11,5.54087,14.6855,294.848,1.58871e-09,0.255188,9.87872,276.264,2.902,176.928,5.30274e-07,0.000736461
DTXSID6040321,DSSTox_Substance_Id,DTXSID6040321,Chloramine-T,2.41571e-12,2.30801,4.97061,291.695,8.0011e-08,0.100227,7.71336,131.482,-2.05281,118.336,5.91791e-06,0.00384571
DTXSID6040323,DSSTox_Substance_Id,DTXSID6040323,Bufencarb,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6040327,DSSTox_Substance_Id,DTXSID6040327,"2,4-D-N-oleyl-1,3-propylenediamine salt",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6040329,DSSTox_Substance_Id,DTXSID6040329,Didecyl dimethyl ammonium carbonate,5.77785e-12,377.184,37.3309,333.328,1.5708e-06,15.7949,9.29562,14558.7,0.913042,33.2579,7.66008e-06,1.33946e-08
DTXSID6040371,DSSTox_Substance_Id,DTXSID6040371,Fenaminosulf,1.23115e-11,8.63806,5.38619,275.557,5.49975e-08,0.121063,8.59684,15.1869,0.15532,177.203,1.47352e-07,0.0798037
DTXSID6040373,DSSTox_Substance_Id,DTXSID6040373,Metaflumizone,1.38247e-11,328.551,3.55147,346.071,5.04898e-08,5.07599,10.3163,167265.0,6.22634,155.695,1.31639e-08,6.70746e-08
DTXSID6041268,DSSTox_Substance_Id,DTXSID6041268,Fenchlorazole-ethyl,1.65067e-11,1267.85,3.35178,336.248,6.44026e-09,2.58732,10.4622,2760.87,3.68288,109.94,6.72233e-09,2.24303e-06
DTXSID6041347,DSSTox_Substance_Id,DTXSID6041347,"2,4-D-isobutyl",1.37576e-11,58.2905,4.63317,306.957,1.93175e-08,1.44018,7.80451,378.379,3.97329,25.8207,2.69339e-05,8.40187e-05
DTXSID6041503,DSSTox_Substance_Id,DTXSID6041503,Tralopyril,8.11807e-12,1605.68,3.54189,362.181,5.78414e-09,0.0891195,10.6124,5437.63,4.37689,165.105,4.30036e-07,2.65654e-06
DTXSID6041680,DSSTox_Substance_Id,DTXSID6041680,Bromociclen,6.99088e-13,9372.67,104.47,325.769,8.50263e-05,49.3236,8.99173,475549.0,5.90053,77.0352,0.0001443,4.75678e-07
DTXSID6041684,DSSTox_Substance_Id,DTXSID6041684,Bromophos-ethyl,1.67329e-11,7419.24,8.73249,392.789,5.10864e-06,5.55243,10.8247,2165.5,6.14652,60.9535,3.79311e-05,1.12219e-06
DTXSID6041688,DSSTox_Substance_Id,DTXSID6041688,Bupirimate,1.76126e-11,1.6905,3.65196,349.367,3.07524e-10,0.774304,10.6659,298.805,2.7003,50.6255,7.47994e-07,6.12047e-05
DTXSID6041761,DSSTox_Substance_Id,DTXSID6041761,Cetylpyridinium chloride,1.51421e-11,476.33,10.7474,327.749,9.86764e-07,7.82839,9.88221,5399.58,0.522991,143.072,4.41554e-06,5.41489e-09
DTXSID6041763,DSSTox_Substance_Id,DTXSID6041763,Chloramine B,1.52754e-12,2.30898,12.2168,291.042,6.73488e-08,0.18772,7.41353,68.7011,-2.1384,119.433,3.89806e-05,0.0203297
DTXSID6041769,DSSTox_Substance_Id,DTXSID6041769,Chlorbufam,9.71144e-12,51.4649,3.52665,291.785,1.64792e-09,0.0701034,9.00876,162.415,2.1257,45.5693,1.57034e-05,0.00236487
DTXSID6041842,DSSTox_Substance_Id,DTXSID6041842,Desmetryn,1.76416e-11,3.16073,3.35214,344.987,1.86095e-08,0.134484,8.98234,227.139,2.38274,85.0373,1.00048e-06,0.00267018
DTXSID6041927,DSSTox_Substance_Id,DTXSID6041927,Ethirimol,1.40543e-11,26.8958,3.3499,330.025,2.93546e-07,0.128982,8.36439,153.628,2.21031,159.989,1.99527e-06,0.00101158
DTXSID6041973,DSSTox_Substance_Id,DTXSID6041973,Fenson,2.41343e-12,78.9095,4.97129,346.379,9.34431e-05,0.43148,8.41441,680.106,3.63572,101.443,1.83591e-05,6.16729e-05
DTXSID6042072,DSSTox_Substance_Id,DTXSID6042072,Isoprocarb,1.51252e-11,8.90531,4.49236,273.796,1.68873e-08,0.0563347,8.69133,55.0033,2.31367,93.603,2.1382e-05,0.00169245
DTXSID6042074,DSSTox_Substance_Id,DTXSID6042074,Isopropyl-o-cresol,8.06794e-11,27.7252,3.10263,237.216,7.58939e-07,0.081442,7.59252,2852.63,3.4866,1.72076,0.0100604,0.00830757
DTXSID6042157,DSSTox_Substance_Id,DTXSID6042157,Metobromuron,1.02828e-11,7.36035,3.53653,322.941,1.09719e-09,0.0707061,9.78496,126.185,2.37832,94.9865,3.0103e-06,0.00128969
DTXSID6042280,DSSTox_Substance_Id,DTXSID6042280,Phenthoate,1.97994e-11,48.9392,199.703,373.858,1.40299e-07,0.178296,9.87835,996.889,3.69016,17.4437,2.61415e-06,1.10236e-05
DTXSID6042282,DSSTox_Substance_Id,DTXSID6042282,Phorate sulfone,1.31497e-11,2.15951,140.816,326.664,4.41537e-07,0.585377,8.66749,662.71,1.98973,38.4034,7.78122e-06,0.00294819
DTXSID6042440,DSSTox_Substance_Id,DTXSID6042440,Teflubenzuron,1.43415e-11,43.7991,3.53463,254.418,1.10099e-11,0.699002,9.43441,1625.12,4.55737,222.481,6.05064e-12,3.68786e-08
DTXSID6042492,DSSTox_Substance_Id,DTXSID6042492,Trifenmorph,1.67417e-11,303.938,33.6429,405.457,4.01842e-06,2.58126,10.92,2796.54,4.65456,174.865,6.97519e-08,6.12884e-08
DTXSID6043911,DSSTox_Substance_Id,DTXSID6043911,beta-Thujaplicin,4.40436e-11,10.0438,3.52498,244.934,5.12867e-05,0.142092,5.7261,92.6172,1.82087,42.8504,0.00420093,0.00723327
DTXSID6043965,DSSTox_Substance_Id,DTXSID6043965,Difenzoquat,1.93439e-11,565.107,13.7793,335.84,3.12648e-05,1.91943,7.87682,5852.57,2.64138,80.8341,0.000102317,2.04751
DTXSID6044145,DSSTox_Substance_Id,DTXSID6044145,Secobarbital,3.58074e-11,2.32013,3.52657,254.964,3.56282e-09,0.213085,9.2074,91.2002,1.97088,100.403,2.11732e-08,0.00526511
DTXSID6044351,DSSTox_Substance_Id,DTXSID6044351,Mercury chloride (Hg2Cl2),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6047600,DSSTox_Substance_Id,DTXSID6047600,Iron(III) pyrophosphate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6047656,DSSTox_Substance_Id,DTXSID6047656,9-Decen-1-ol,7.03432e-11,80.9265,5.29357,235.908,2.02287e-05,0.256607,7.5781,291.364,3.83451,10.7328,0.00796152,0.000627966
DTXSID6052871,DSSTox_Substance_Id,DTXSID6052871,beta-Cypermethrin,3.41147e-11,338.97,3.35135,424.345,2.07474e-09,5.0024,11.7027,99845.4,6.59788,81.3899,3.06772e-09,3.57651e-08
DTXSID6057952,DSSTox_Substance_Id,DTXSID6057952,Tolfenpyrad,1.75362e-11,249.74,3.35324,363.391,2.2272e-10,0.800893,10.3366,9893.96,4.41822,188.148,1.22948e-08,2.31057e-07
DTXSID6057958,DSSTox_Substance_Id,DTXSID6057958,Copper hydroxide sulfate (Cu4(OH)​6(SO4)​),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6058001,DSSTox_Substance_Id,DTXSID6058001,Bensultap,1.6915e-11,2.39352,325.406,428.891,4.77658e-07,0.442726,11.6919,3214.19,3.35905,83.5378,1.57121e-06,1.74026e-06
DTXSID6058003,DSSTox_Substance_Id,DTXSID6058003,Ethiprole,1.37372e-11,9.75425,3.54322,336.252,5.61657e-08,0.705513,10.3843,922.486,2.83261,180.221,1.35174e-09,1.95474e-05
DTXSID6058005,DSSTox_Substance_Id,DTXSID6058005,Penthiopyrad,1.3387e-11,24.5916,3.54425,340.095,1.77324e-09,0.407953,10.9181,667.192,4.48994,121.979,1.26407e-06,2.09236e-05
DTXSID6058051,DSSTox_Substance_Id,DTXSID6058051,Valifenalate,3.327e-11,20.3571,4.64185,296.618,7.64855e-12,0.13457,9.4885,259.184,1.29628,145.13,1.27149e-09,5.74058e-05
DTXSID6058055,DSSTox_Substance_Id,DTXSID6058055,Chlomethoxyfen,1.03871e-11,3866.51,3.54191,363.426,1.79816e-07,4.99709,8.60347,24547.4,4.65351,113.426,1.38728e-05,9.58615e-07
DTXSID6058057,DSSTox_Substance_Id,DTXSID6058057,Pyrifluquinazon,1.76884e-11,12.7,3.5504,339.556,1.09211e-07,3.10123,10.5655,336.317,1.70404,125.806,1.10246e-08,5.89254e-06
DTXSID6058059,DSSTox_Substance_Id,DTXSID6058059,Dimefuron,1.38755e-11,37.1871,4.76378,345.043,1.05558e-11,0.471204,10.9949,1039.27,2.50868,192.904,6.72604e-10,4.68857e-05
DTXSID6058130,DSSTox_Substance_Id,DTXSID6058130,Propyrisulfuron,1.66998e-11,4.99329,4.73152,288.468,1.34586e-11,0.507133,9.66339,39.9193,1.05486,170.225,2.22295e-10,0.00124175
DTXSID6058132,DSSTox_Substance_Id,DTXSID6058132,Pyroquilon,1.39697e-11,5.65417,3.55013,290.177,6.3736e-08,5.66043,7.38282,376.853,1.57221,111.896,1.21051e-06,0.0228683
DTXSID6058134,DSSTox_Substance_Id,DTXSID6058134,Bixafen,1.38064e-11,194.422,3.5423,344.901,2.92434e-10,0.483227,10.7478,549.023,4.39661,174.128,4.26507e-09,1.17155e-06
DTXSID6058138,DSSTox_Substance_Id,DTXSID6058138,Ofurace,2.17236e-11,17.434,4.45612,337.546,4.91003e-10,0.186898,10.1791,132.359,1.39108,145.353,1.50763e-07,0.000518252
DTXSID6058213,DSSTox_Substance_Id,DTXSID6058213,Flamprop-m,1.17984e-11,2.76203,3.52868,320.762,4.97754e-10,0.758856,10.7223,1405.43,2.90087,161.523,2.3618e-09,5.65959e-05
DTXSID6058261,DSSTox_Substance_Id,DTXSID6058261,"(E,Z)-7,11-Hexadecadienyl acetate",1.37649e-10,515.714,5.72342,339.065,2.97044e-07,0.867136,8.9551,2506.16,6.83234,-24.5004,6.88345e-06,1.02978e-06
DTXSID6058348,DSSTox_Substance_Id,DTXSID6058348,"2,4-D, triethylamine salt",8.50675e-12,3.33894,3.54877,300.498,2.95974e-09,0.214166,8.64937,45.9586,0.584281,164.172,2.88557e-07,0.00684596
DTXSID6058506,DSSTox_Substance_Id,DTXSID6058506,(+)-cis-Tetramethrin,1.46105e-10,8.81393,3.35399,339.127,9.76411e-06,1.52109,11.5741,1791.04,4.72729,69.0098,7.03012e-06,6.48624e-06
DTXSID60858786,DSSTox_Substance_Id,DTXSID60858786,"9,12-Tetradecadien-1-yl, acetate, (Z,E)-",1.31067e-10,462.855,5.72063,303.635,6.87582e-07,1.76392,8.41459,1847.85,6.06642,-27.8192,0.000101352,3.2383e-06
DTXSID60864286,DSSTox_Substance_Id,DTXSID60864286,3-Decen-2-one,6.79233e-11,139.348,4.30263,213.306,0.00014943,1.04309,5.05442,213.497,3.51615,1.9785,0.279747,0.000258477
DTXSID60865910,DSSTox_Substance_Id,DTXSID60865910,Beryllium-7,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60872366,DSSTox_Substance_Id,DTXSID60872366,Quaternium 14,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60883932,DSSTox_Substance_Id,DTXSID60883932,"1-Hexadecanaminium, N-ethyl-N,N-dimethyl-, ethyl sulfate (1:1)",6.49214e-12,563.178,8.54213,298.842,3.77691e-06,8.31933,8.97086,8627.03,0.690942,158.547,2.34345e-05,5.0128e-09
DTXSID60888987,DSSTox_Substance_Id,DTXSID60888987,"7-Tetradecen-2-one, (7Z)-",1.05399e-10,523.252,5.79249,270.857,0.000193401,2.97302,7.25139,1687.76,5.76011,19.9783,0.0074235,0.000177573
DTXSID60892185,DSSTox_Substance_Id,DTXSID60892185,Benzoylprop,1.1796e-11,29.9915,3.53229,320.984,4.77517e-10,3.01238,10.5131,1230.26,3.27713,141.825,2.01183e-08,2.52686e-05
DTXSID60894826,DSSTox_Substance_Id,DTXSID60894826,Pydiflumetofen,1.38034e-11,665.934,3.54722,350.599,7.7987e-09,2.78746,10.3249,2524.57,4.00061,65.3089,5.57919e-07,6.12281e-06
DTXSID60894962,DSSTox_Substance_Id,DTXSID60894962,Harpin Ea,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60894987,DSSTox_Substance_Id,DTXSID60894987,Blood meal,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60897312,DSSTox_Substance_Id,DTXSID60897312,Black pepper oil,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60897397,DSSTox_Substance_Id,DTXSID60897397,Pseudomonas fluorescens,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60915929,DSSTox_Substance_Id,DTXSID60915929,"2,6-Diacetyl-3,7,9-trihydroxy-8,9b-dimethyldibenzo[b,d]furan-1(9bH)-one--copper (2/1)",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6093671,DSSTox_Substance_Id,DTXSID6093671,Bone oil,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID6093700,DSSTox_Substance_Id,DTXSID6093700,Cajuput oil,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID60984372,DSSTox_Substance_Id,DTXSID60984372,Hexamidine diisethionate,2.05079e-11,53.9505,6.31299,268.882,6.14502e-12,0.278697,9.4091,5232.33,0.674431,169.282,9.81144e-10,0.0155808
DTXSID70100400,DSSTox_Substance_Id,DTXSID70100400,"Whey, protein-free",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID701009793,DSSTox_Substance_Id,DTXSID701009793,Tamarind seed gum,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID701011645,DSSTox_Substance_Id,DTXSID701011645,"Quaternary ammonium compounds, (hydrogenated tallow alkyl)trimethyl, chlorides",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID701018346,DSSTox_Substance_Id,DTXSID701018346,Extract of tansy,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID70107838,DSSTox_Substance_Id,DTXSID70107838,Neem oil,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID70172884,DSSTox_Substance_Id,DTXSID70172884,Silver sulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID70184967,DSSTox_Substance_Id,DTXSID70184967,N-Isobutyl-2-oxo-1-imidazolidinecarboxamide,1.86924e-11,2.29598,4.62341,263.187,2.67165e-09,0.0870202,8.18429,30.0639,0.530355,95.5142,1.77014e-06,0.00709417
DTXSID70189412,DSSTox_Substance_Id,DTXSID70189412,Arsinetriyl tris(dimethyldithiocarbamate),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID7020005,DSSTox_Substance_Id,DTXSID7020005,Acetamide,1.08759e-12,3.09141,4.59381,221.966,8.83095e-08,0.101706,4.2438,5.00658,-1.17478,81.0282,0.0398512,37.6989
DTXSID7020267,DSSTox_Substance_Id,DTXSID7020267,Chlordane,7.0007e-13,22474.0,210.882,328.821,0.000291713,180.302,8.99413,60162.5,6.11976,105.974,1.17341e-05,2.44808e-07
DTXSID7020346,DSSTox_Substance_Id,DTXSID7020346,Copper-8-hydroxyquinoline (1:2),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID7020398,DSSTox_Substance_Id,DTXSID7020398,"2,4-Diaminoanisole sulfate",7.5515e-11,9.46001,3.55737,221.204,1.09289e-07,0.143398,7.84285,54.9611,0.634379,163.774,0.000784457,0.407886
DTXSID7020425,DSSTox_Substance_Id,DTXSID7020425,Dichlone,1.24349e-12,18.6083,8.45359,346.153,0.000202902,8.18243,7.37997,9498.39,2.15117,189.449,1.11183e-06,1.98765e-06
DTXSID7020508,DSSTox_Substance_Id,DTXSID7020508,Dimethylarsinic acid,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID7020687,DSSTox_Substance_Id,DTXSID7020687,"1,2,3,4,5,6-Hexachlorocyclohexane",1.65885e-13,1100.89,18.6094,236.383,3.21199e-06,31.0392,8.09186,1479.84,3.71918,76.7268,4.24436e-05,1.53011e-05
DTXSID7020764,DSSTox_Substance_Id,DTXSID7020764,Chlorpropham,1.56624e-11,32.4158,3.54249,284.138,4.39706e-09,0.0751531,9.02424,395.843,3.50695,41.0684,0.000179366,0.000436028
DTXSID7020766,DSSTox_Substance_Id,DTXSID7020766,Propham,1.26126e-11,12.7813,4.66419,261.238,2.06224e-08,0.0879035,8.62089,67.6892,2.60067,87.1393,0.00013988,0.00111268
DTXSID7020895,DSSTox_Substance_Id,DTXSID7020895,Mirex,1.56075e-13,20380.0,830.283,377.265,0.000811514,63.1029,11.7145,998351.0,6.88879,313.227,7.91954e-07,1.54822e-07
DTXSID7020970,DSSTox_Substance_Id,DTXSID7020970,Nitrofen,2.58539e-12,739.33,3.71673,358.785,6.79835e-05,7.23919,8.61388,10030.7,4.6398,70.1221,1.71599e-06,3.53106e-06
DTXSID7020974,DSSTox_Substance_Id,DTXSID7020974,Nitrogen dioxide,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID7021106,DSSTox_Substance_Id,DTXSID7021106,Pentachlorophenol,2.0018e-13,524.372,20.8946,309.422,2.45947e-08,0.631343,8.45978,19871.5,5.11878,173.786,0.000110482,0.000151944
DTXSID7021156,DSSTox_Substance_Id,DTXSID7021156,Phosphamidon,1.84193e-11,1.34892,4.13848,322.999,1.22754e-09,0.394692,9.78149,7.11083,0.79,-44.9256,1.65844e-05,3.30755
DTXSID7021368,DSSTox_Substance_Id,DTXSID7021368,Toxaphene,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID7021495,DSSTox_Substance_Id,DTXSID7021495,Bromoacetic acid,9.69435e-13,4.09565,6.69543,207.928,6.55501e-09,0.227825,4.18444,2.621,0.410123,50.1698,0.11862,12.5229
DTXSID7021784,DSSTox_Substance_Id,DTXSID7021784,Salicylanilide,1.72326e-11,21.9258,14.6085,323.814,1.9376e-10,0.123485,8.42235,250.17,3.26891,136.64,1.12337e-08,0.000257209
DTXSID7022120,DSSTox_Substance_Id,DTXSID7022120,Carbophenothion,1.7647e-11,1845.55,203.483,385.375,8.78001e-06,1.63365,11.5293,45529.8,5.33012,22.1912,3.00552e-07,1.82668e-06
DTXSID7022170,DSSTox_Substance_Id,DTXSID7022170,"2,6-Dichlorobenzamide",7.49155e-12,8.68568,4.83176,301.698,2.82321e-09,0.27284,9.22099,3.42844,0.772583,197.373,3.35677e-06,0.0125753
DTXSID7022174,DSSTox_Substance_Id,DTXSID7022174,EPN,1.56036e-11,932.452,6.30009,398.892,1.30519e-06,1.04751,10.4211,1320.36,4.77624,36.1115,9.47914e-07,5.2193e-06
DTXSID7022201,DSSTox_Substance_Id,DTXSID7022201,"Methyl 2,5-dichlorobenzoate",3.55906e-12,45.2122,3.54689,234.634,1.30898e-07,12.0919,5.76109,107.359,2.64295,38.6114,0.00942205,0.000430697
DTXSID7022253,DSSTox_Substance_Id,DTXSID7022253,Resmethrin,6.35245e-11,499.737,3.34955,362.193,3.25272e-08,1.12054,10.1921,99728.0,6.13979,44.4208,1.13555e-08,2.25867e-07
DTXSID70231622,DSSTox_Substance_Id,DTXSID70231622,Hydroxypyridinone,2.68582e-11,3.90411,3.56094,275.616,1.42298e-07,0.256264,5.76409,21.9516,0.34307,127.905,0.00373329,0.718589
DTXSID7023853,DSSTox_Substance_Id,DTXSID7023853,Acifluorfen-sodium,1.3798e-11,5.01941,3.54931,322.23,1.07878e-08,0.894167,10.633,113.208,1.23966,159.509,1.14862e-09,0.0824185
DTXSID7023932,DSSTox_Substance_Id,DTXSID7023932,Bromoxynil octanoate,1.3753e-11,573.95,3.53991,346.735,9.24699e-09,0.517357,9.73319,9968.69,5.39761,45.5151,4.77266e-06,1.44949e-07
DTXSID7024081,DSSTox_Substance_Id,DTXSID7024081,Endothal,4.38514e-12,2.90459,3.7196,317.935,5.81134e-10,0.126209,7.83933,122.834,1.90655,144.13,1.58434e-10,0.537395
DTXSID7024085,DSSTox_Substance_Id,DTXSID7024085,Ethephon,3.49761e-11,4.85861,3.67686,318.526,1.10527e-07,0.134687,7.85188,1.00331,-0.22022,74.2809,9.91356e-08,6.91266
DTXSID7024110,DSSTox_Substance_Id,DTXSID7024110,Fluvalinate,2.51831e-11,240.12,3.54833,434.717,1.36481e-11,4.68365,10.2649,506061.0,6.03499,154.406,9.91473e-09,4.76887e-09
DTXSID7024160,DSSTox_Substance_Id,DTXSID7024160,Lactofen,1.84703e-11,93.5328,3.54758,378.701,4.84472e-09,6.88765,10.267,10041.9,4.80799,45.0992,6.97866e-08,2.17606e-07
DTXSID7024243,DSSTox_Substance_Id,DTXSID7024243,Paraquat dichloride,4.22674e-11,1.91512,8.29905,319.52,0.000192882,3.82851,7.43163,1067.05,-4.49526,173.283,0.000455755,2.76404
DTXSID7024291,DSSTox_Substance_Id,DTXSID7024291,Quinalphos,1.7586e-11,18.8105,4.75471,359.271,3.55439e-07,2.77504,10.8496,245.529,4.43787,31.5574,2.59927e-06,6.69299e-05
DTXSID7024299,DSSTox_Substance_Id,DTXSID7024299,Hexythiazox,1.38015e-11,144.804,35.0283,370.82,5.01031e-09,0.533748,10.3503,6153.81,2.90471,108.326,2.55642e-08,8.30358e-07
DTXSID7024376,DSSTox_Substance_Id,DTXSID7024376,Vernolate,2.52812e-11,36.6939,4.70744,212.637,5.53678e-07,0.103952,7.41851,214.129,3.83945,-10.5002,0.0108496,0.000456759
DTXSID7024457,DSSTox_Substance_Id,DTXSID7024457,"9-Aminoacridine, monohydrochloride, monohydrate",5.28381e-11,20.688,50.4684,359.276,8.53549e-08,0.713501,10.0251,5917.87,-0.868383,197.549,5.89085e-09,0.000248185
DTXSID7025394,DSSTox_Substance_Id,DTXSID7025394,Triazinetriethanol,2.33127e-11,1.1986,4.936,295.567,9.59642e-09,0.188899,8.32159,133.215,-1.46495,176.556,8.03178e-09,0.6514
DTXSID7026029,DSSTox_Substance_Id,DTXSID7026029,Sodium dehydroacetate,2.52525e-11,1.87863,3.55442,292.061,5.98119e-06,0.135249,8.61784,41.5115,-2.54537,104.951,2.12602e-05,0.107998
DTXSID7028063,DSSTox_Substance_Id,DTXSID7028063,"Amines, dimethylsoya alkyl",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID7028227,DSSTox_Substance_Id,DTXSID7028227,"Residual oils, petroleum, solvent-dewaxed",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID7028435,DSSTox_Substance_Id,DTXSID7028435,Shale oils,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID7029619,DSSTox_Substance_Id,DTXSID7029619,Potassium thiocyanate,1.46317e-13,3.36411,7.56289,131.028,9.15947e-07,0.163756,2.1956,26.8532,-2.83771,173.08,0.327039,13.8593
DTXSID7032391,DSSTox_Substance_Id,DTXSID7032391,Fenbutatin oxide,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID7032393,DSSTox_Substance_Id,DTXSID7032393,Fenoxycarb,1.67418e-11,18.2541,5.14604,315.079,4.85893e-10,0.445006,10.9359,1000.64,4.29686,53.3842,3.23655e-08,2.08394e-05
DTXSID7032478,DSSTox_Substance_Id,DTXSID7032478,Spinosad,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID7032503,DSSTox_Substance_Id,DTXSID7032503,Trimethacarb,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID7032505,DSSTox_Substance_Id,DTXSID7032505,Uniconazole,2.87765e-11,113.485,3.17655,322.023,3.00773e-10,1.69446,10.5726,350.929,3.66889,152.983,3.89146e-05,2.89969e-05
DTXSID7032551,DSSTox_Substance_Id,DTXSID7032551,Fluazinam,9.23844e-12,887296.0,4.6544,345.899,1.57861e-11,0.809563,10.7549,2031.62,4.00975,113.013,9.04397e-11,1.04164e-06
DTXSID7032553,DSSTox_Substance_Id,DTXSID7032553,Flumetralin,1.37764e-11,35265.1,3.54617,347.757,1.77614e-06,1.16626,9.82341,9991.33,5.44683,101.973,2.39495e-07,1.759e-07
DTXSID7032555,DSSTox_Substance_Id,DTXSID7032555,Flumioxazin,1.29459e-10,7.59518,3.3585,408.335,3.97977e-10,2.6019,11.6846,1306.23,2.54927,202.415,2.40069e-06,5.03755e-06
