INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID0029395,DSSTox_Substance_Id,DTXSID0029395,"Glycerides, C14-18 mono- and di-",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0029420,DSSTox_Substance_Id,DTXSID0029420,C.I. Pigment Yellow 119,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0029553,DSSTox_Substance_Id,DTXSID0029553,"Glycerides, mixed decanoyl and octanoyl",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0029559,DSSTox_Substance_Id,DTXSID0029559,Diazolidinyl urea,9.21258e-12,1.95243,4.63733,271.795,1.37618e-11,0.109185,9.48191,84.7542,-1.81043,189.492,1.68614e-10,0.267717
DTXSID0029632,DSSTox_Substance_Id,DTXSID0029632,Iron(III) oxide,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0029634,DSSTox_Substance_Id,DTXSID0029634,Sodium hydroxide,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0029684,DSSTox_Substance_Id,DTXSID0029684,Sodium metabisulfite,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0029688,DSSTox_Substance_Id,DTXSID0029688,Iron(II) sulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0029713,DSSTox_Substance_Id,DTXSID0029713,Hydrobromic acid,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0029717,DSSTox_Substance_Id,DTXSID0029717,"Silicic acid (H2SiO3), disodium salt, pentahydrate",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0029848,DSSTox_Substance_Id,DTXSID0029848,"Acetic acid, C8-10-branched alkyl esters, C9-rich",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0031265,DSSTox_Substance_Id,DTXSID0031265,"Echinacea purpurea, ext.",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0032077,DSSTox_Substance_Id,DTXSID0032077,Sodium selenite,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0032314,DSSTox_Substance_Id,DTXSID0032314,"4,4-Dimethyl oxazolidine",2.12602e-11,2.97446,5.40291,129.431,7.1898e-07,0.0920641,4.28382,11.7892,0.757919,65.1221,5.49344,4.15061
DTXSID0032316,DSSTox_Substance_Id,DTXSID0032316,"4-Chloro-3,5-dimethylphenol",7.55356e-11,21.1441,5.33113,246.015,6.08706e-07,0.0861216,7.542,558.009,3.26812,114.48,0.013974,0.0015928
DTXSID0032574,DSSTox_Substance_Id,DTXSID0032574,Ryanodine,-,-,102.628,360.761,-,-,9.55584,-,-,152.089,1.13212e-10,-
DTXSID0032653,DSSTox_Substance_Id,DTXSID0032653,cis-Tricos-9-ene,9.78089e-11,247.988,17.2279,378.036,3.52957e-07,13.1811,10.2611,10158.7,9.45152,-74.6665,3.49198e-05,3.43849e-09
DTXSID0034229,DSSTox_Substance_Id,DTXSID0034229,gamma-Nonanolactone,1.0756e-11,10.78,5.01569,207.957,3.35543e-07,0.132981,5.86962,104.389,2.54419,-8.17646,0.0556701,0.0168217
DTXSID0034489,DSSTox_Substance_Id,DTXSID0034489,Cuprous oxide,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0034564,DSSTox_Substance_Id,DTXSID0034564,"EDTA, copper salt",9.82283e-12,3.80687,4.96007,318.006,2.27935e-11,0.306243,9.37979,37.8169,-2.33745,173.149,1.50547e-12,0.00342189
DTXSID0034770,DSSTox_Substance_Id,DTXSID0034770,Ethoxylated nonylphenol complex with iodine,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0034803,DSSTox_Substance_Id,DTXSID0034803,Penoxsulam,1.74334e-11,6.61682,5.67596,322.722,2.61775e-09,3.38888,10.3622,113.543,2.48221,196.686,7.99217e-11,0.000851618
DTXSID0035160,DSSTox_Substance_Id,DTXSID0035160,alpha-Ionone,1.33017e-10,237.3,3.52747,251.652,4.79183e-05,0.124323,6.1248,270.423,3.85064,11.5642,0.0175405,0.0521194
DTXSID0035667,DSSTox_Substance_Id,DTXSID0035667,Monobasic potassium phosphate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0035748,DSSTox_Substance_Id,DTXSID0035748,Chloroallyl methenamine chloride,4.73132e-11,14.3666,41.5402,222.997,3.30181e-06,0.61733,6.11181,141.202,0.582586,151.407,0.00337938,0.572174
DTXSID0036471,DSSTox_Substance_Id,DTXSID0036471,"Butanedioic acid, octenyl-",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0036479,DSSTox_Substance_Id,DTXSID0036479,"Bis(1,2,2,6,6-pentamethyl-4-piperidinyl) sebacate",3.33593e-11,85.7721,13.4512,399.27,2.59204e-07,3.71262,11.6846,101050.0,6.06976,100.271,4.43663e-07,1.16453e-06
DTXSID0038833,DSSTox_Substance_Id,DTXSID0038833,3-(Trimethoxysilyl)propan-1-amine,1.2247e-11,1.3226,4.13849,205.588,1.98434e-06,0.0894961,5.83808,19.1129,0.113608,49.4933,0.214796,0.835531
DTXSID0038881,DSSTox_Substance_Id,DTXSID0038881,C.I. Acid Orange 7,1.67784e-11,8.80814,3.35976,304.111,1.46597e-08,0.148848,9.29173,3312.29,0.604034,213.902,9.42424e-11,0.0173824
DTXSID0038887,DSSTox_Substance_Id,DTXSID0038887,Fluorescein,-,-,11.4578,461.009,1.72492e-06,1.10383,9.46673,162336.0,-,203.259,3.27906e-09,-
DTXSID0040175,DSSTox_Substance_Id,DTXSID0040175,Zinc sulfate heptahydrate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0040256,DSSTox_Substance_Id,DTXSID0040256,C10-C16 alkyl benzene sulfonic acid magnesium salt,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0040410,DSSTox_Substance_Id,DTXSID0040410,Sodium alginate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0040622,DSSTox_Substance_Id,DTXSID0040622,Thiamine hydrochloride,1.69904e-11,48.5632,4.3795,332.948,9.36084e-10,0.469944,9.23745,199.11,-0.787819,200.454,2.8861e-10,0.00602862
DTXSID0040701,DSSTox_Substance_Id,DTXSID0040701,Triethyl citrate,7.13592e-12,3.52953,3.81668,293.986,2.42953e-09,0.407826,9.06705,329.289,0.521624,43.9626,0.000684371,0.241492
DTXSID0041199,DSSTox_Substance_Id,DTXSID0041199,alpha-(Dimethylamino)-cresol,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0041222,DSSTox_Substance_Id,DTXSID0041222,Potassium citrate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0041270,DSSTox_Substance_Id,DTXSID0041270,"3,5,5-Trimethylhexyl acetate",1.32323e-11,103.481,4.46542,210.497,0.000409854,3.02292,5.00691,278.919,4.07273,-42.3725,0.351778,9.06632e-05
DTXSID0041276,DSSTox_Substance_Id,DTXSID0041276,"1-Octadecanaminium, N,N-bis(2-hydroxyethyl)-N-methyl-, chloride",1.18078e-11,359.092,13.1469,327.276,1.75722e-09,0.500762,9.4022,13696.1,0.151485,81.8322,2.0704e-07,2.98374e-06
DTXSID0041278,DSSTox_Substance_Id,DTXSID0041278,"1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,4b,5,6,10,10a-decahydro-1,4a-dimethyl-7-(1-methylethyl)-, 2-(2-hydroxyethoxy)ethyl ester, (1R,4aR,4bR,10aR)-",8.5721e-11,209.909,12.8159,393.733,2.33107e-08,3.0728,10.4328,130160.0,5.02428,170.327,2.77311e-07,3.83299e-06
DTXSID0041303,DSSTox_Substance_Id,DTXSID0041303,2-(Dimethylamino)ethyl methacrylate N-vinylpyrrolidone polymer compd. with diethyl sulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0041357,DSSTox_Substance_Id,DTXSID0041357,"Ethyl (2E,4Z)-deca-2,4-dienoate",4.28754e-11,167.459,4.66716,236.957,0.00016179,0.702123,5.7994,751.525,4.16628,-53.167,0.0796194,9.12497e-05
DTXSID0041484,DSSTox_Substance_Id,DTXSID0041484,(3Z)-3-Hexenyl acetate,7.79819e-11,7.52862,4.62806,166.024,0.000461836,0.977712,4.4981,64.1198,2.58187,-66.8354,1.31488,0.00937393
DTXSID0041561,DSSTox_Substance_Id,DTXSID0041561,Potassium linoleate,1.31838e-10,64.7247,4.5009,365.167,3.65167e-08,0.893932,10.6138,2565.21,0.946168,173.615,8.65884e-07,7.86582e-07
DTXSID0041563,DSSTox_Substance_Id,DTXSID0041563,"(9E,12Z)-9,12-Tetradecadien-1-ol",1.67076e-10,531.325,4.42673,287.142,2.05117e-05,0.551053,9.16249,1460.9,5.13888,21.3206,0.000107382,1.30285e-05
DTXSID0041565,DSSTox_Substance_Id,DTXSID0041565,"9-Octadecenamide, 12-hydroxy-N,N-bis(2-hydroxyethyl)-, (9Z,12R)-",6.19273e-11,52.8354,4.48779,385.578,9.48094e-11,0.193875,9.35478,14089.1,4.02282,99.2555,1.09632e-09,0.000575406
DTXSID0041640,DSSTox_Substance_Id,DTXSID0041640,"Benzenesulfonic acid, 2,5-dichloro-4-[4,5-dihydro-3-methyl-4-[[4-[[(4-methylphenyl)sulfonyl]oxy]phenyl]azo]-5-oxo-1H-pyrazol-1-yl]-, sodium salt",8.08109e-11,11.3344,8.33764,408.264,1.37833e-10,4.67496,10.2003,58764.3,3.57202,192.142,3.54671e-10,0.000163329
DTXSID0041642,DSSTox_Substance_Id,DTXSID0041642,Sodium o-dodecylbenzenesulfonate,1.38422e-11,24.7748,8.99825,315.531,2.41165e-07,0.879775,10.82,3398.07,2.05961,99.4343,5.16906e-07,1.40987e-05
DTXSID0041644,DSSTox_Substance_Id,DTXSID0041644,"Benzenesulfonic acid, 3-dodecyl-, sodium salt",1.38242e-11,25.2547,8.98325,324.305,2.50427e-07,0.827848,10.82,3404.29,2.07325,99.5278,7.8938e-07,3.22524e-05
DTXSID0041646,DSSTox_Substance_Id,DTXSID0041646,"C.I. Acid Yellow 34, monosodium salt",2.2171e-11,14.0641,4.25428,319.618,1.20864e-11,0.37902,10.6335,137.758,3.56719,195.287,6.7338e-11,0.000300356
DTXSID0041648,DSSTox_Substance_Id,DTXSID0041648,Calcium p-dodecylbenzenesulfonate,1.3835e-11,25.2547,9.0719,324.433,1.64678e-07,0.824477,10.82,3494.65,0.93259,139.158,7.78152e-07,3.31634e-05
DTXSID0041694,DSSTox_Substance_Id,DTXSID0041694,Oleic acid isopropanolamide disodium sulfosuccinate,1.4694e-10,7.12219,5.72875,272.45,1.29734e-08,0.296748,9.44994,20831.1,3.10779,176.376,9.71951e-11,0.00201942
DTXSID0041721,DSSTox_Substance_Id,DTXSID0041721,C.I. Acid Yellow 3 disodium salt,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0041723,DSSTox_Substance_Id,DTXSID0041723,C.I. Basic Red 14 chloride,3.07336e-11,517.95,4.46061,352.837,6.45747e-08,4.97889,11.6888,2711.19,1.84856,181.894,4.96345e-08,1.29041e-05
DTXSID0041725,DSSTox_Substance_Id,DTXSID0041725,"C.I. Direct Blue 78, tetrasodium salt",5.68421e-11,5.32143,15.6092,403.792,7.03053e-11,0.312084,9.58924,134952.0,4.42476,171.726,1.26376e-07,0.0433658
DTXSID0041727,DSSTox_Substance_Id,DTXSID0041727,"C.I. Direct Violet 9, disodium salt",5.73542e-11,5.34027,3.36304,407.988,1.61865e-11,0.220336,9.52142,140032.0,2.0879,198.938,1.31282e-07,0.000761996
DTXSID0041729,DSSTox_Substance_Id,DTXSID0041729,"C.I. Direct Yellow 50, tetrasodium salt",4.79911e-11,5.13703,13.4648,363.418,1.95945e-09,0.756724,9.58076,32963.4,4.4636,179.542,9.54024e-08,0.116499
DTXSID0041856,DSSTox_Substance_Id,DTXSID0041856,Dichlorophenol,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0041931,DSSTox_Substance_Id,DTXSID0041931,"Alcohols, C12-14, ethoxylated",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0041933,DSSTox_Substance_Id,DTXSID0041933,"Alcohols, C12-16, ethoxylated",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0041935,DSSTox_Substance_Id,DTXSID0041935,"Alcohols, C12-20, ethoxylated",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0041937,DSSTox_Substance_Id,DTXSID0041937,"Alkylamines, C14-18, ethoxylated",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0041939,DSSTox_Substance_Id,DTXSID0041939,Ethoxylated C16-​18 alcohols,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0042034,DSSTox_Substance_Id,DTXSID0042034,"2,2,4,6,6-Pentamethylheptane",2.00653e-11,871.555,14.0108,177.839,0.154022,5.25382,4.31603,2124.48,5.00613,-65.6183,11.2287,1.17368e-07
DTXSID0042038,DSSTox_Substance_Id,DTXSID0042038,Heptyl butyrate,1.27362e-11,16.8499,4.46173,223.0,0.000186567,0.885174,5.82282,690.247,4.2539,-57.8769,0.102143,0.000159397
DTXSID0042086,DSSTox_Substance_Id,DTXSID0042086,Laurocapram,1.80048e-11,1348.79,9.15433,323.798,2.40279e-07,0.874786,9.64011,1481.38,6.1089,-7.0142,7.05868e-06,0.000303456
DTXSID0042088,DSSTox_Substance_Id,DTXSID0042088,Lauryl sulfate,1.87278e-11,5.99846,4.68114,291.203,2.32822e-07,0.495797,9.71461,1234.14,3.11316,95.0495,2.08107e-05,0.00589587
DTXSID0042167,DSSTox_Substance_Id,DTXSID0042167,Monopotassium phthalate,3.31838e-12,5.06911,5.35753,318.701,1.63008e-09,0.11218,7.83947,11.7825,-1.11952,224.224,6.39716e-07,0.101808
DTXSID0042169,DSSTox_Substance_Id,DTXSID0042169,Monotridecyl phosphate,1.76248e-11,5.21929,4.07701,318.214,3.76489e-09,0.668999,9.13776,1010.03,2.93153,108.872,4.56579e-09,0.00451744
DTXSID0042292,DSSTox_Substance_Id,DTXSID0042292,"Phosphorothioic acid, O,O-diethyl O-phenyl ester",1.74226e-11,134.374,4.77478,324.268,1.07738e-06,2.11425,8.21091,623.647,3.46016,42.9383,0.000158385,7.65944e-05
DTXSID0042321,DSSTox_Substance_Id,DTXSID0042321,Potassium palmitate,1.30485e-11,156.367,8.62236,351.504,4.37601e-09,0.899352,9.9137,1781.65,1.23787,175.193,3.79491e-07,1.56327e-07
DTXSID0042323,DSSTox_Substance_Id,DTXSID0042323,Potassium stearate,1.65005e-11,517.32,18.9526,382.842,6.64788e-08,1.12038,10.6209,3946.22,0.819579,174.818,7.14871e-07,2.08416e-06
DTXSID0042325,DSSTox_Substance_Id,DTXSID0042325,4-Propylanisole,3.49601e-11,89.8713,3.54151,210.683,9.75831e-06,1.43238,5.0074,2088.25,2.96902,-14.7745,0.274066,0.00234031
DTXSID0042400,DSSTox_Substance_Id,DTXSID0042400,Sodium hexyldecyl sulfate,1.78368e-11,22.4944,4.6826,319.307,1.91065e-07,0.566739,11.3026,4239.56,2.15687,182.885,1.02347e-05,0.00220501
DTXSID0042402,DSSTox_Substance_Id,DTXSID0042402,Sodium ethylparaben,1.05627e-11,5.02631,3.52319,297.29,2.96728e-09,0.114158,7.71293,162.178,-1.4714,98.3949,4.07756e-05,0.0048064
DTXSID0042404,DSSTox_Substance_Id,DTXSID0042404,Sodium isopropylnapthalenesulfonate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0042406,DSSTox_Substance_Id,DTXSID0042406,Sodium methyl sulfate,4.61262e-13,4.76948,5.7543,248.151,4.00187e-08,0.0839166,4.19235,2.94646,-1.36869,89.0969,0.00379513,1.51672
DTXSID0042408,DSSTox_Substance_Id,DTXSID0042408,Sodium N-lauroyl-N-methyltaurate,1.86227e-11,15.3285,4.74289,308.041,1.5129e-10,0.54142,10.9257,2346.03,1.07115,202.709,2.56293e-07,0.00277426
DTXSID0042454,DSSTox_Substance_Id,DTXSID0042454,"(+/-)-2,3-Dihydroxypropyl tetradecanoate",1.51687e-11,141.515,5.81965,295.614,1.93795e-09,0.24957,9.14795,2787.99,5.05043,60.7525,3.55473e-08,0.00376076
DTXSID0044575,DSSTox_Substance_Id,DTXSID0044575,MON-4660,1.29981e-11,39.573,8.53974,273.445,2.54807e-08,0.452492,7.44133,401.696,3.39782,47.493,0.000144084,0.00548709
DTXSID0044602,DSSTox_Substance_Id,DTXSID0044602,"1,6-Diisocyanato-2,2,4-trimethylhexane",1.50785e-11,98.0182,4.46515,238.005,4.86001e-07,0.742586,4.45892,177.749,1.96226,-2.24339,0.0591919,0.000199492
DTXSID0046513,DSSTox_Substance_Id,DTXSID0046513,Squalane,1.09606e-11,52.1195,42.0525,350.21,7.60461e-07,4.65981,11.7124,10152.4,7.11891,-38.1443,3.02487e-07,8.34844e-09
DTXSID0047117,DSSTox_Substance_Id,DTXSID0047117,Ytterbium(III) chloride,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0047533,DSSTox_Substance_Id,DTXSID0047533,Tri-n-octyl trimellitate,1.77321e-11,39.4068,13.0206,419.98,2.66045e-07,2.4918,11.6764,21643.1,9.14303,17.4698,7.17868e-09,3.76584e-06
DTXSID0048052,DSSTox_Substance_Id,DTXSID0048052,"1-Octadecanaminium, N,N-dimethyl-N-[3-(trihydroxysilyl)propyl] chloride",1.11306e-11,182.048,213.299,317.936,4.78964e-08,0.222777,9.31613,10117.5,3.06079,145.617,1.0829e-07,2.83567e-06
DTXSID0049573,DSSTox_Substance_Id,DTXSID0049573,Dimethyl polysiloxane,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0049575,DSSTox_Substance_Id,DTXSID0049575,Disodium ethylenediaminediacetate,4.45957e-12,3.23119,4.4881,296.042,4.63629e-10,0.6146,7.91215,107.861,-0.985797,226.285,9.19247e-09,0.392901
DTXSID0049608,DSSTox_Substance_Id,DTXSID0049608,Ethylcellulose,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0049652,DSSTox_Substance_Id,DTXSID0049652,Ethoxylated isotridecanol,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0049654,DSSTox_Substance_Id,DTXSID0049654,"1,3-Butadiene-styrene copolymer",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0049731,DSSTox_Substance_Id,DTXSID0049731,"Nonylphenol, ethoxylated, monoether with sulfuric acid",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0049733,DSSTox_Substance_Id,DTXSID0049733,"Poly(oxy-1,2-ethanediyl),alpha-(4-nonylphenyl)-omega-hydroxy-,branched",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0049735,DSSTox_Substance_Id,DTXSID0049735,Ethenol-vinyl acetate copolymer,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0049739,DSSTox_Substance_Id,DTXSID0049739,Polyethylene glycol ester with tall oil fatty acid,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0049783,DSSTox_Substance_Id,DTXSID0049783,Sodium polyacrylate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0049789,DSSTox_Substance_Id,DTXSID0049789,Starch,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0049814,DSSTox_Substance_Id,DTXSID0049814,Vinyl acetate ethylene copolymer,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0050394,DSSTox_Substance_Id,DTXSID0050394,C.I. Pigment Red 5,2.5269e-11,86.7155,11.5926,408.797,2.81221e-09,1.3994,9.72896,145649.0,5.83292,190.101,3.67993e-11,3.09343e-08
DTXSID0050473,DSSTox_Substance_Id,DTXSID0050473,"Bentonite, benzyl(hydrogenated tallow alkyl) dimethylammonium stearate complex",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0050477,DSSTox_Substance_Id,DTXSID0050477,"Benzenesulfonic acid, C10-16-alkyl derivs., potassium salts",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0050479,DSSTox_Substance_Id,DTXSID0050479,Bisphenol A/ Epichlorohydrin resin,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0050500,DSSTox_Substance_Id,DTXSID0050500,Coco-betaine,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0050502,DSSTox_Substance_Id,DTXSID0050502,Corn flour,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0051235,DSSTox_Substance_Id,DTXSID0051235,"Ceramic materials and wares, chemicals",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0051285,DSSTox_Substance_Id,DTXSID0051285,Diatomite,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0051364,DSSTox_Substance_Id,DTXSID0051364,Boric acid compd. with 1-amino-2-propanol (1:x),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0051449,DSSTox_Substance_Id,DTXSID0051449,Thyme oil,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0051578,DSSTox_Substance_Id,DTXSID0051578,Methyl (Z)-docos-13-enoate,4.8864e-11,238.686,5.7432,394.903,2.28204e-07,1.78168,10.4379,10297.9,9.32014,0.477587,1.08862e-06,0.000133607
DTXSID0051609,DSSTox_Substance_Id,DTXSID0051609,Aluminum chlorohydrate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0051651,DSSTox_Substance_Id,DTXSID0051651,Chromium trihydroxide,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0051738,DSSTox_Substance_Id,DTXSID0051738,Dysprosium(III) chloride hexahydrate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0051788,DSSTox_Substance_Id,DTXSID0051788,Iron(III) citrate trihydrate,3.33572e-12,4.16394,4.09194,318.064,1.54655e-10,0.105991,7.9121,119.011,-2.3785,177.247,1.65442e-08,4.90398
DTXSID0051815,DSSTox_Substance_Id,DTXSID0051815,"Octanoic acid, zirconium salt (1:x)",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0052041,DSSTox_Substance_Id,DTXSID0052041,Disodium cyanurate,7.88933e-13,2.77579,7.54433,280.409,3.17731e-09,0.107687,8.52895,78.8434,-1.37451,155.219,7.48039e-07,0.0345627
DTXSID0052091,DSSTox_Substance_Id,DTXSID0052091,Solvent Black 3,2.90679e-11,127.753,230.446,328.636,1.11476e-07,0.618522,9.64782,96022.2,6.67627,174.122,7.20438e-10,2.286e-06
DTXSID0052253,DSSTox_Substance_Id,DTXSID0052253,Diglyceryl (9Z)-octadec-9-enoate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0052257,DSSTox_Substance_Id,DTXSID0052257,Didodecyl 4-[1-(4-hydroxyphenyl)-1-methylethyl]phenyl phosphite,2.92433e-11,49.0063,144.378,452.364,4.20116e-07,2.02467,11.3805,30470.5,9.33998,173.945,3.10268e-08,5.66692e-07
DTXSID0052334,DSSTox_Substance_Id,DTXSID0052334,"2,4-Bis[(4-dodecylphenyl)azo]resorcinol",3.0279e-11,49.3612,56.6454,421.232,2.74163e-08,0.797016,9.74064,30217.0,9.60218,179.665,3.84323e-09,1.63924e-06
DTXSID0052336,DSSTox_Substance_Id,DTXSID0052336,Pigment Yellow 65,3.31988e-11,6.3297,3.54489,330.919,7.24668e-10,0.435723,10.4296,875.731,3.74945,181.13,4.48955e-10,3.62039e-06
DTXSID0052627,DSSTox_Substance_Id,DTXSID0052627,2-(Tetradecyloxy)propyl acetate,1.52227e-11,695.263,5.47449,350.662,2.64229e-07,1.45445,9.72269,6378.63,7.07823,-1.93674,1.01834e-05,3.09449e-06
DTXSID0052675,DSSTox_Substance_Id,DTXSID0052675,Pentaerythritol monostearate,2.00411e-11,122.975,8.54357,390.553,7.5818e-12,0.194368,9.34433,13746.5,4.6689,71.678,6.81231e-10,0.000279687
DTXSID0052885,DSSTox_Substance_Id,DTXSID0052885,Magnesium trisilicate hydrated,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0057590,DSSTox_Substance_Id,DTXSID0057590,Calcium naphthenates,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0057592,DSSTox_Substance_Id,DTXSID0057592,Nylon,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0058483,DSSTox_Substance_Id,DTXSID0058483,Oil of pennyroyal,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0062428,DSSTox_Substance_Id,DTXSID0062428,Zinc laurate,1.29456e-11,250.954,5.71329,298.888,2.02665e-07,0.375271,8.65681,1071.85,0.112648,216.511,1.63955e-05,2.42917e-05
DTXSID0064705,DSSTox_Substance_Id,DTXSID0064705,Dizinc pyrophosphate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0065305,DSSTox_Substance_Id,DTXSID0065305,"Ferrate(2-), [rel-[N(R)]-N-[2-[bis[(carboxy-.kappa.O)methyl]amino-.kappa.N]ethyl]-N-[2-[(S)-[(carboxy-.kappa.O)methyl](carboxymethyl)amino-.kappa.N]ethyl]glycinato(5-)-.kappa.N,.kappa.O]-, sodium hydrogen (1:1:1), (PB-7-13-12564)-",1.16655e-11,4.07503,4.95822,289.297,2.34591e-11,0.292023,9.47815,98.8309,-1.55545,194.045,3.91305e-11,0.012326
DTXSID0065696,DSSTox_Substance_Id,DTXSID0065696,"Zincate(2-), [[N,N'-1,2-ethanediylbis[N-[(carboxy-.kappa.O)methyl]glycinato-.kappa.N,.kappa.O]](4-)]-, sodium (1:2), (OC-6-21)-",9.82283e-12,3.80687,4.96007,318.006,2.27935e-11,0.306243,9.37979,37.8169,-1.30812,173.24,1.50547e-12,0.00342189
DTXSID0066034,DSSTox_Substance_Id,DTXSID0066034,"Phosphoric acid, dibutyl ester, sodium salt",3.57092e-11,6.72251,3.67949,255.519,4.82242e-07,0.128325,9.2201,20.0727,0.116685,82.5933,0.00492668,0.0815287
DTXSID0066163,DSSTox_Substance_Id,DTXSID0066163,"Ferrate(1-), [[N,N'-1,2-ethanediylbis[N-[(carboxy-.kappa.O)methyl]glycinato-.kappa.N,.kappa.O]](4-)]-, hydrogen (1:1), (OC-6-21)-",9.82283e-12,3.80687,4.96007,318.006,2.27935e-11,0.306243,9.37979,37.8169,-1.65723,173.174,1.50547e-12,0.00342189
DTXSID0067503,DSSTox_Substance_Id,DTXSID0067503,Diisodecyl glutarate,2.0811e-11,87.5763,5.69583,408.471,9.14565e-08,5.89525,11.7554,10185.8,9.02876,-49.3094,3.31209e-07,6.77507e-05
DTXSID0074261,DSSTox_Substance_Id,DTXSID0074261,N-Hexadecyl diethanolamine,1.65886e-11,671.942,5.81298,326.683,1.68278e-09,0.277439,9.30945,13424.1,5.93936,44.0301,2.38025e-07,0.00105509
DTXSID0074265,DSSTox_Substance_Id,DTXSID0074265,Tris(Dimethylamine) citrate,3.33572e-12,4.16394,4.09194,318.064,1.54655e-10,0.105991,7.9121,119.011,1.28255,131.108,1.65442e-08,4.90398
DTXSID0074267,DSSTox_Substance_Id,DTXSID0074267,Isopropylamine sulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0075027,DSSTox_Substance_Id,DTXSID0075027,N-Oxodecyl meglumine,1.74313e-11,3.50793,3.53639,349.883,1.4931e-11,0.311469,9.48061,217.479,0.596765,159.233,2.42183e-10,0.0476655
