DTXSID,ss_cas,ss_chemname,total_enrich_feat,SS_score,uc_chemname,uc_cas,bc_DTXSID,bc_chemname,bc_cas,sr_cor,sr_pval,PS_score,prioritization_score
DTXSID6021377,76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane",0,0,"1,1,2-Trichloro-1,2,2-trifluoroethane",76-13-1,DTXSID0020315,Chloropicrin,76-06-2,0.9930069930069931,0,0.9921875000000001,0.9921875000000001
DTXSID8021515,107-92-6,Butanoic acid,0,0,Butanoic acid,107-92-6,DTXSID6020359,Cyclohexanone,108-94-1,0.9930069930069931,0,0.9921875000000001,0.9921875000000001
DTXSID8029153,120-51-4,Benzyl benzoate,0,0,Benzyl benzoate,120-51-4,DTXSID0021961,Benzophenone,119-61-9,0.9930069930069931,0,0.9921875000000001,0.9921875000000001
DTXSID9036690,141-04-8,Diisobutyl adipate,0,0,Diisobutyl adipate,141-04-8,DTXSID0021961,Benzophenone,119-61-9,0.9930069930069931,0,0.9921875000000001,0.9921875000000001
DTXSID9041491,104-54-1,3-Phenyl-2-propen-1-ol,3,0.42857142857142855,3-Phenyl-2-propen-1-ol,104-54-1,DTXSID0020315,Chloropicrin,76-06-2,0.6083916083916084,0.04000204878864573,0.5625,0.9910714285714286
DTXSID9052349,6737-68-4,Solvent Blue 101,3,0.42857142857142855,Solvent Blue 101,6737-68-4,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.6083916083916084,0.04000204878864573,0.5625,0.9910714285714286
DTXSID6041717,4430-18-6,C.I. Acid Violet 43,2,0.2857142857142857,C.I. Acid Violet 43,4430-18-6,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.7342657342657344,0.00905209711737095,0.7031250000000001,0.9888392857142858
DTXSID2041200,94-91-7,"N,N'-Disalicylidene-1,2-diaminopropane",1,0.14285714285714285,"N,N'-Disalicylidene-1,2-diaminopropane",94-91-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8601398601398602,5.970842605104725e-4,0.8437500000000001,0.986607142857143
DTXSID7021077,143-19-1,Sodium oleate,1,0.14285714285714285,Sodium oleate,143-19-1,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8601398601398602,5.970842605104725e-4,0.8437500000000001,0.986607142857143
DTXSID7029320,21245-02-3,2-Ethylhexyl 4-(dimethylamino)benzoate,1,0.14285714285714285,2-Ethylhexyl 4-(dimethylamino)benzoate,21245-02-3,DTXSID0021961,Benzophenone,119-61-9,0.8601398601398602,5.970842605104725e-4,0.8437500000000001,0.986607142857143
DTXSID2038732,123-25-1,Diethyl butanedioate,0,0,Diethyl butanedioate,123-25-1,DTXSID6020359,Cyclohexanone,108-94-1,0.9860139860139862,0,0.9843750000000001,0.9843750000000001
DTXSID3021227,6471-49-4,C.I. Pigment Red 23,0,0,C.I. Pigment Red 23,6471-49-4,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.9860139860139862,0,0.9843750000000001,0.9843750000000001
DTXSID3025122,1119-40-0,Dimethyl glutarate,0,0,Dimethyl glutarate,1119-40-0,DTXSID6020359,Cyclohexanone,108-94-1,0.9860139860139862,0,0.9843750000000001,0.9843750000000001
DTXSID8041298,695-06-7,gamma-Caprolactone,0,0,gamma-Caprolactone,695-06-7,DTXSID6020359,Cyclohexanone,108-94-1,0.9860139860139862,0,0.9843750000000001,0.9843750000000001
DTXSID8042210,120-94-5,N-Methylpyrrolidine,0,0,N-Methylpyrrolidine,120-94-5,DTXSID2020977,Nitromethane,75-52-5,0.9860139860139862,0,0.9843750000000001,0.9843750000000001
DTXSID3041663,103-41-3,Benzyl cinnamate,3,0.42857142857142855,Benzyl cinnamate,103-41-3,DTXSID0021961,Benzophenone,119-61-9,0.6013986013986015,0.04280686898757623,0.5546875000000001,0.9832589285714286
DTXSID0041727,6227-14-1,"C.I. Direct Violet 9, disodium salt",2,0.2857142857142857,"C.I. Direct Violet 9, disodium salt",6227-14-1,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.7272727272727274,0.0100009174971863,0.6953125000000001,0.9810267857142858
DTXSID701018677,688-37-9,Aluminum oleate,1,0.14285714285714285,Aluminum oleate,688-37-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8531468531468533,7.719020039505852e-4,0.8359375000000002,0.978794642857143
DTXSID7061772,1555-53-9,"9-Octadecenoic acid (9Z)-, magnesium salt",1,0.14285714285714285,"9-Octadecenoic acid (9Z)-, magnesium salt",1555-53-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8531468531468533,7.719020039505852e-4,0.8359375000000002,0.978794642857143
DTXSID1022001,141-78-6,Ethyl acetate,0,0,Ethyl acetate,141-78-6,DTXSID2020977,Nitromethane,75-52-5,0.9790209790209791,0,0.9765625,0.9765625
DTXSID2025682,75-31-0,Isopropylamine,0,0,Isopropylamine,75-31-0,DTXSID2020977,Nitromethane,75-52-5,0.9790209790209791,0,0.9765625,0.9765625
DTXSID3021516,78-93-3,Methyl ethyl ketone,0,0,Methyl ethyl ketone,78-93-3,DTXSID2020977,Nitromethane,75-52-5,0.9790209790209791,0,0.9765625,0.9765625
DTXSID3042344,53651-69-7,Propyl (2S)-2-hydroxypropanoate,0,0,Propyl (2S)-2-hydroxypropanoate,53651-69-7,DTXSID2020977,Nitromethane,75-52-5,0.9790209790209791,0,0.9765625,0.9765625
DTXSID5024394,64-19-7,Acetic acid,0,0,Acetic acid,64-19-7,DTXSID2020977,Nitromethane,75-52-5,0.9790209790209791,0,0.9765625,0.9765625
DTXSID6029127,97-64-3,Ethyl lactate,0,0,Ethyl lactate,97-64-3,DTXSID2020977,Nitromethane,75-52-5,0.9790209790209791,0,0.9765625,0.9765625
DTXSID8026937,115-10-6,Dimethyl ether,0,0,Dimethyl ether,115-10-6,DTXSID2020977,Nitromethane,75-52-5,0.9790209790209791,0,0.9765625,0.9765625
DTXSID9020584,64-17-5,Ethanol,0,0,Ethanol,64-17-5,DTXSID2020977,Nitromethane,75-52-5,0.9790209790209791,0,0.9765625,0.9765625
DTXSID9042336,687-47-8,(L)-(-)-Ethyl lactate,0,0,(L)-(-)-Ethyl lactate,687-47-8,DTXSID2020977,Nitromethane,75-52-5,0.9790209790209791,0,0.9765625,0.9765625
DTXSID8052433,6895-43-8,"Diethyl (2E,4E,6E,8E,10E,12E,14E,16E,18E)-4,8,13,17-tetramethylicosa-2,4,6,8,10,12,14,16,18-nonaenedioate",2,0.2857142857142857,"Diethyl (2E,4E,6E,8E,10E,12E,14E,16E,18E)-4,8,13,17-tetramethylicosa-2,4,6,8,10,12,14,16,18-nonaenedioate",6895-43-8,DTXSID0021961,Benzophenone,119-61-9,0.7202797202797203,0.011020518688963307,0.6875,0.9732142857142857
DTXSID5024057,124-40-3,Dimethylamine,1,0.14285714285714285,Dimethylamine,124-40-3,DTXSID2020977,Nitromethane,75-52-5,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.970982142857143
DTXSID5042407,132-43-4,Sodium N-cyclohexyl-N-palmitoyltaurate,1,0.14285714285714285,Sodium N-cyclohexyl-N-palmitoyltaurate,132-43-4,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.970982142857143
DTXSID9044823,5536-61-8,Sodium methacrylate,1,0.14285714285714285,Sodium methacrylate,5536-61-8,DTXSID7024902,Dazomet,533-74-4,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.970982142857143
DTXSID1025853,79-21-0,Peracetic acid,0,0,Peracetic acid,79-21-0,DTXSID2020977,Nitromethane,75-52-5,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID1026796,108-65-6,1-Methoxy-2-propyl acetate,0,0,1-Methoxy-2-propyl acetate,108-65-6,DTXSID2020977,Nitromethane,75-52-5,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID1042491,2761-24-2,Triethoxypentylsilane,0,0,Triethoxypentylsilane,2761-24-2,DTXSID0020315,Chloropicrin,76-06-2,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID2021739,71-23-8,1-Propanol,0,0,1-Propanol,71-23-8,DTXSID2020977,Nitromethane,75-52-5,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID2027092,141-97-9,Ethyl acetoacetate,0,0,Ethyl acetoacetate,141-97-9,DTXSID2020977,Nitromethane,75-52-5,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID2027202,555-31-7,"2-Propanol, aluminum salt",0,0,"2-Propanol, aluminum salt",555-31-7,DTXSID2020977,Nitromethane,75-52-5,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID4041444,58654-67-4,5-Methyl-2-octanone,0,0,5-Methyl-2-octanone,58654-67-4,DTXSID0020315,Chloropicrin,76-06-2,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID5021837,100-37-8,"N,N-Diethylethanolamine",0,0,"N,N-Diethylethanolamine",100-37-8,DTXSID2020977,Nitromethane,75-52-5,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID6020305,593-70-4,Chlorofluoromethane,0,0,Chlorofluoromethane,593-70-4,DTXSID6020359,Cyclohexanone,108-94-1,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID6026379,74-86-2,Ethyne,0,0,Ethyne,74-86-2,DTXSID6020359,Cyclohexanone,108-94-1,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID8020204,75-65-0,tert-Butyl alcohol,0,0,tert-Butyl alcohol,75-65-0,DTXSID2020977,Nitromethane,75-52-5,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID8025096,627-93-0,Dimethyl adipate,0,0,Dimethyl adipate,627-93-0,DTXSID6020359,Cyclohexanone,108-94-1,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID8025961,79-09-4,Propionic acid,0,0,Propionic acid,79-09-4,DTXSID2020977,Nitromethane,75-52-5,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID8027030,124-41-4,"Methanol, sodium salt",0,0,"Methanol, sodium salt",124-41-4,DTXSID2020977,Nitromethane,75-52-5,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID9042380,34396-03-7,"Silane, trimethoxy(2,4,4-trimethylpentyl)-",0,0,"Silane, trimethoxy(2,4,4-trimethylpentyl)-",34396-03-7,DTXSID0020315,Chloropicrin,76-06-2,0.9720279720279722,0,0.9687500000000002,0.9687500000000002
DTXSID1027550,3926-62-3,Sodium chloroacetate,2,0.2857142857142857,Sodium chloroacetate,3926-62-3,DTXSID2020977,Nitromethane,75-52-5,0.7132867132867134,0.012114394881595453,0.6796875000000002,0.9654017857142859
DTXSID8026488,79-92-5,Camphene,2,0.2857142857142857,Camphene,79-92-5,DTXSID0020315,Chloropicrin,76-06-2,0.7132867132867134,0.012114394881595453,0.6796875000000002,0.9654017857142859
DTXSID0024050,75-37-6,"1,1-Difluoroethane",0,0,"1,1-Difluoroethane",75-37-6,DTXSID6020359,Cyclohexanone,108-94-1,0.9650349650349651,0,0.9609375000000001,0.9609375000000001
DTXSID0024395,108-24-7,Acetic anhydride,0,0,Acetic anhydride,108-24-7,DTXSID2020977,Nitromethane,75-52-5,0.9650349650349651,0,0.9609375000000001,0.9609375000000001
DTXSID0025523,118-71-8,Maltol,0,0,Maltol,118-71-8,DTXSID7024902,Dazomet,533-74-4,0.9650349650349651,0,0.9609375000000001,0.9609375000000001
DTXSID0044602,16938-22-0,"1,6-Diisocyanato-2,2,4-trimethylhexane",0,0,"1,6-Diisocyanato-2,2,4-trimethylhexane",16938-22-0,DTXSID0020315,Chloropicrin,76-06-2,0.9650349650349651,0,0.9609375000000001,0.9609375000000001
DTXSID1040110,105-37-3,Ethyl propionate,0,0,Ethyl propionate,105-37-3,DTXSID6020359,Cyclohexanone,108-94-1,0.9650349650349651,0,0.9609375000000001,0.9609375000000001
DTXSID2021658,123-38-6,Propanal,0,0,Propanal,123-38-6,DTXSID2020977,Nitromethane,75-52-5,0.9650349650349651,0,0.9609375000000001,0.9609375000000001
DTXSID2025478,108-21-4,Isopropyl acetate,0,0,Isopropyl acetate,108-21-4,DTXSID6020359,Cyclohexanone,108-94-1,0.9650349650349651,0,0.9609375000000001,0.9609375000000001
DTXSID5041516,11/8/4940,2-Ethyl-3-hydroxy-4-pyrone,0,0,2-Ethyl-3-hydroxy-4-pyrone,11/8/4940,DTXSID7024902,Dazomet,533-74-4,0.9650349650349651,0,0.9609375000000001,0.9609375000000001
DTXSID6020301,75-45-6,Chlorodifluoromethane,0,0,Chlorodifluoromethane,75-45-6,DTXSID6020359,Cyclohexanone,108-94-1,0.9650349650349651,0,0.9609375000000001,0.9609375000000001
DTXSID6024127,142-82-5,Heptane,0,0,Heptane,142-82-5,DTXSID0020315,Chloropicrin,76-06-2,0.9650349650349651,0,0.9609375000000001,0.9609375000000001
DTXSID9029146,109-02-4,4-Methylmorpholine,0,0,4-Methylmorpholine,109-02-4,DTXSID2020977,Nitromethane,75-52-5,0.9650349650349651,0,0.9609375000000001,0.9609375000000001
DTXSID6025272,87-25-2,Ethyl anthranilate,2,0.2857142857142857,Ethyl anthranilate,87-25-2,DTXSID0021961,Benzophenone,119-61-9,0.7062937062937064,0.01328611352164718,0.6718750000000001,0.9575892857142858
DTXSID0021759,78-83-1,2-Methyl-1-propanol,0,0,2-Methyl-1-propanol,78-83-1,DTXSID2020977,Nitromethane,75-52-5,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID0038833,13822-56-5,3-(Trimethoxysilyl)propan-1-amine,0,0,3-(Trimethoxysilyl)propan-1-amine,13822-56-5,DTXSID6020359,Cyclohexanone,108-94-1,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID1026904,112-07-2,2-Butoxyethyl acetate,0,0,2-Butoxyethyl acetate,112-07-2,DTXSID6020359,Cyclohexanone,108-94-1,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID1029128,97-99-4,Tetrahydrofurfuryl alcohol,0,0,Tetrahydrofurfuryl alcohol,97-99-4,DTXSID2020977,Nitromethane,75-52-5,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID2041389,93-08-3,2'-Acetonaphthone,0,0,2'-Acetonaphthone,93-08-3,DTXSID0021961,Benzophenone,119-61-9,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID4027028,124-38-9,Carbon dioxide,0,0,Carbon dioxide,124-38-9,DTXSID6020359,Cyclohexanone,108-94-1,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID601015820,87246-72-8,N-Lauroyl-N-methylglucamide,0,0,N-Lauroyl-N-methylglucamide,87246-72-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID6020014,520-45-6,Dehydroacetic acid,0,0,Dehydroacetic acid,520-45-6,DTXSID7024902,Dazomet,533-74-4,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID6020224,96-48-0,4-Butyrolactone,0,0,4-Butyrolactone,96-48-0,DTXSID2020977,Nitromethane,75-52-5,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID6021901,109-60-4,Propyl acetate,0,0,Propyl acetate,109-60-4,DTXSID6020359,Cyclohexanone,108-94-1,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID7021655,109-52-4,Pentanoic acid,0,0,Pentanoic acid,109-52-4,DTXSID6020359,Cyclohexanone,108-94-1,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID9021762,78-92-2,2-Butanol,0,0,2-Butanol,78-92-2,DTXSID2020977,Nitromethane,75-52-5,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID9040342,4437-85-8,Butylene carbonate,0,0,Butylene carbonate,4437-85-8,DTXSID2020977,Nitromethane,75-52-5,0.9580419580419582,0,0.9531250000000002,0.9531250000000002
DTXSID1041970,1632-73-1,Fenchol,2,0.2857142857142857,Fenchol,1632-73-1,DTXSID0020315,Chloropicrin,76-06-2,0.6993006993006995,0.014539311870507278,0.6640625000000002,0.9497767857142859
DTXSID6041183,470-08-6,(-)-beta-Fenchol,2,0.2857142857142857,(-)-beta-Fenchol,470-08-6,DTXSID0020315,Chloropicrin,76-06-2,0.6993006993006995,0.014539311870507278,0.6640625000000002,0.9497767857142859
DTXSID7041205,512-13-0,(-)-alpha-Fenchol,2,0.2857142857142857,(-)-alpha-Fenchol,512-13-0,DTXSID0020315,Chloropicrin,76-06-2,0.6993006993006995,0.014539311870507278,0.6640625000000002,0.9497767857142859
DTXSID2029325,24851-98-7,Methyl dihydrojasmonate,1,0.14285714285714285,Methyl dihydrojasmonate,24851-98-7,DTXSID0021961,Benzophenone,119-61-9,0.8251748251748252,0.0017185956729469844,0.8046875,0.9475446428571428
DTXSID0041270,58430-94-7,"3,5,5-Trimethylhexyl acetate",0,0,"3,5,5-Trimethylhexyl acetate",58430-94-7,DTXSID0020315,Chloropicrin,76-06-2,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID1027500,2807-30-9,2-Propoxyethanol,0,0,2-Propoxyethanol,2807-30-9,DTXSID2020977,Nitromethane,75-52-5,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID1041267,1569-02-4,1-Ethoxy-2-propanol,0,0,1-Ethoxy-2-propanol,1569-02-4,DTXSID2020977,Nitromethane,75-52-5,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID3021720,60-29-7,Diethyl ether,0,0,Diethyl ether,60-29-7,DTXSID2020977,Nitromethane,75-52-5,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID3042136,14548-60-8,(Benzyloxy)methanol,0,0,(Benzyloxy)methanol,14548-60-8,DTXSID7024902,Dazomet,533-74-4,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID4041577,40379-24-6,"Acetic acid, isononyl ester",0,0,"Acetic acid, isononyl ester",40379-24-6,DTXSID0020315,Chloropicrin,76-06-2,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID5027019,124-10-7,Methyl tetradecanoate,0,0,Methyl tetradecanoate,124-10-7,DTXSID0021961,Benzophenone,119-61-9,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID6021828,98-86-2,Acetophenone,0,0,Acetophenone,98-86-2,DTXSID6020359,Cyclohexanone,108-94-1,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID6024591,94-36-0,Benzoyl peroxide,0,0,Benzoyl peroxide,94-36-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID6024917,123-42-2,Diacetone alcohol,0,0,Diacetone alcohol,123-42-2,DTXSID2020977,Nitromethane,75-52-5,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID8020969,79-24-3,Nitroethane,0,0,Nitroethane,79-24-3,DTXSID6020359,Cyclohexanone,108-94-1,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID9023960,75-68-3,"1-Chloro-1,1-difluoroethane",0,0,"1-Chloro-1,1-difluoroethane",75-68-3,DTXSID6020359,Cyclohexanone,108-94-1,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID9025326,102-54-5,Ferrocene,0,0,Ferrocene,102-54-5,DTXSID7024902,Dazomet,533-74-4,0.9510489510489512,0,0.9453125000000001,0.9453125000000001
DTXSID6042151,103-26-4,Methyl cinnamate,3,0.42857142857142855,Methyl cinnamate,103-26-4,DTXSID0020315,Chloropicrin,76-06-2,0.5664335664335665,0.059034148215904074,0.515625,0.9441964285714286
DTXSID0041357,3025-30-7,"Ethyl (2E,4Z)-deca-2,4-dienoate",2,0.2857142857142857,"Ethyl (2E,4Z)-deca-2,4-dienoate",3025-30-7,DTXSID0020315,Chloropicrin,76-06-2,0.6923076923076924,0.01587769332201156,0.6562500000000001,0.9419642857142858
DTXSID4029270,5413-60-5,Jasmacyclen,2,0.2857142857142857,Jasmacyclen,5413-60-5,DTXSID7024902,Dazomet,533-74-4,0.6923076923076924,0.01587769332201156,0.6562500000000001,0.9419642857142858
DTXSID0042038,5870-93-9,Heptyl butyrate,0,0,Heptyl butyrate,5870-93-9,DTXSID0020315,Chloropicrin,76-06-2,0.9440559440559443,0,0.9375000000000002,0.9375000000000002
DTXSID0042169,5116-94-9,Monotridecyl phosphate,0,0,Monotridecyl phosphate,5116-94-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.9440559440559443,0,0.9375000000000002,0.9375000000000002
DTXSID1021740,71-36-3,1-Butanol,0,0,1-Butanol,71-36-3,DTXSID2020977,Nitromethane,75-52-5,0.9440559440559443,0,0.9375000000000002,0.9375000000000002
DTXSID1024251,354-33-6,Pentafluoroethane,0,0,Pentafluoroethane,354-33-6,DTXSID6020359,Cyclohexanone,108-94-1,0.9440559440559443,0,0.9375000000000002,0.9375000000000002
DTXSID2036299,7378-99-6,"N,N-Dimethyloctylamine",0,0,"N,N-Dimethyloctylamine",7378-99-6,DTXSID0020315,Chloropicrin,76-06-2,0.9440559440559443,0,0.9375000000000002,0.9375000000000002
DTXSID4042254,544-31-0,N-(2-Hydroxyethyl)palmitamide,0,0,N-(2-Hydroxyethyl)palmitamide,544-31-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.9440559440559443,0,0.9375000000000002,0.9375000000000002
DTXSID6041426,110-87-2,"3,4-Dihydro-2H-pyran",0,0,"3,4-Dihydro-2H-pyran",110-87-2,DTXSID6020359,Cyclohexanone,108-94-1,0.9440559440559443,0,0.9375000000000002,0.9375000000000002
DTXSID7029243,2786-76-7,C.I. Pigment Red 170,0,0,C.I. Pigment Red 170,2786-76-7,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.9440559440559443,0,0.9375000000000002,0.9375000000000002
DTXSID8024284,107-98-2,1-Methoxy-2-propanol,0,0,1-Methoxy-2-propanol,107-98-2,DTXSID2020977,Nitromethane,75-52-5,0.9440559440559443,0,0.9375000000000002,0.9375000000000002
DTXSID4025662,122-57-6,Methyl styryl ketone,3,0.42857142857142855,Methyl styryl ketone,122-57-6,DTXSID0020315,Chloropicrin,76-06-2,0.5594405594405595,0.06274871992683886,0.5078125,0.9363839285714286
DTXSID3041746,70267-73-1,"C.I. Yellow 184, sodium salt",2,0.2857142857142857,"C.I. Yellow 184, sodium salt",70267-73-1,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6853146853146853,0.017305023487059572,0.6484375,0.9341517857142857
DTXSID9025297,103-11-7,2-Ethylhexyl acrylate,2,0.2857142857142857,2-Ethylhexyl acrylate,103-11-7,DTXSID0020315,Chloropicrin,76-06-2,0.6853146853146853,0.017305023487059572,0.6484375,0.9341517857142857
DTXSID4021923,110-82-7,Cyclohexane,1,0.14285714285714285,Cyclohexane,110-82-7,DTXSID0020315,Chloropicrin,76-06-2,0.8111888111888113,0.002368930397823616,0.7890625000000001,0.931919642857143
DTXSID0042088,151-41-7,Lauryl sulfate,0,0,Lauryl sulfate,151-41-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.9370629370629372,0,0.9296875000000001,0.9296875000000001
DTXSID1022055,540-88-5,tert-Butyl acetate,0,0,tert-Butyl acetate,540-88-5,DTXSID6020359,Cyclohexanone,108-94-1,0.9370629370629372,0,0.9296875000000001,0.9296875000000001
DTXSID1041637,3531-23-5,"Benzenepropanenitrile, beta-hydroxy-beta-phenyl-",0,0,"Benzenepropanenitrile, beta-hydroxy-beta-phenyl-",3531-23-5,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.9370629370629372,0,0.9296875000000001,0.9296875000000001
DTXSID1041714,1658-56-6,"C.I. Acid Red 88, monosodium salt",0,0,"C.I. Acid Red 88, monosodium salt",1658-56-6,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.9370629370629372,0,0.9296875000000001,0.9296875000000001
DTXSID1045039,3539-43-3,Hexadecyl dihydrogen phosphate,0,0,Hexadecyl dihydrogen phosphate,3539-43-3,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.9370629370629372,0,0.9296875000000001,0.9296875000000001
DTXSID2026789,108-32-7,Propylene carbonate,0,0,Propylene carbonate,108-32-7,DTXSID2020977,Nitromethane,75-52-5,0.9370629370629372,0,0.9296875000000001,0.9296875000000001
DTXSID3021982,123-86-4,Butyl acetate,0,0,Butyl acetate,123-86-4,DTXSID6020359,Cyclohexanone,108-94-1,0.9370629370629372,0,0.9296875000000001,0.9296875000000001
DTXSID3026645,99-87-6,p-Cymene,0,0,p-Cymene,99-87-6,DTXSID0020315,Chloropicrin,76-06-2,0.9370629370629372,0,0.9296875000000001,0.9296875000000001
DTXSID3027164,506-93-4,Guanidine nitrate,0,0,Guanidine nitrate,506-93-4,DTXSID7024902,Dazomet,533-74-4,0.9370629370629372,0,0.9296875000000001,0.9296875000000001
DTXSID6025436,134-31-6,8-Hydroxyquinoline sulfate,0,0,8-Hydroxyquinoline sulfate,134-31-6,DTXSID7024902,Dazomet,533-74-4,0.9370629370629372,0,0.9296875000000001,0.9296875000000001
DTXSID9041734,27757-95-5,C.I. Pigment Red 52,0,0,C.I. Pigment Red 52,27757-95-5,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.9370629370629372,0,0.9296875000000001,0.9296875000000001
DTXSID4027997,37764-25-3,Dichlormid,2,0.2857142857142857,Dichlormid,37764-25-3,DTXSID6020359,Cyclohexanone,108-94-1,0.6783216783216784,0.01882512605252116,0.6406250000000001,0.9263392857142858
DTXSID5047451,6359-82-6,"C.I. Acid Yellow 11, sodium salt",1,0.14285714285714285,"C.I. Acid Yellow 11, sodium salt",6359-82-6,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8041958041958044,0.0027461353047330307,0.7812500000000002,0.924107142857143
