DTXSID,ss_cas,ss_chemname,total_enrich_feat,SS_score,uc_chemname,uc_cas,bc_DTXSID,bc_chemname,bc_cas,sr_cor,sr_pval,PS_score,prioritization_score
DTXSID3042261,66063-05-6,Pencycuron,1,0.14285714285714285,Pencycuron,66063-05-6,DTXSID8034586,Etoxazole,153233-91-1,0.9580419580419582,0,0.9444444444444448,1.0873015873015877
DTXSID7044342,203313-25-1,Spirotetramat,1,0.14285714285714285,Spirotetramat,203313-25-1,DTXSID8034586,Etoxazole,153233-91-1,0.9580419580419582,0,0.9444444444444448,1.0873015873015877
DTXSID8047426,99-49-0,dl-Carvone,1,0.14285714285714285,dl-Carvone,99-49-0,DTXSID5025607,Methyleugenol,93-15-2,0.9580419580419582,0,0.9444444444444448,1.0873015873015877
DTXSID6040292,18530-56-8,Norea,2,0.2857142857142857,Norea,18530-56-8,DTXSID8024238,Oryzalin,19044-88-3,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,1.082010582010582
DTXSID7024457,52417-22-8,"9-Aminoacridine, monohydrochloride, monohydrate",2,0.2857142857142857,"9-Aminoacridine, monohydrochloride, monohydrate",52417-22-8,DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,1.082010582010582
DTXSID0034645,39600-42-5,"Glycine, N-(phosphonomethyl)- potassium salt",1,0.14285714285714285,"Glycine, N-(phosphonomethyl)- potassium salt",39600-42-5,DTXSID2020892,Metronidazole,443-48-1,0.9510489510489512,0,0.9351851851851853,1.0780423280423281
DTXSID10897100,69254-40-6,Glyphosate-diammonium,1,0.14285714285714285,Glyphosate-diammonium,69254-40-6,DTXSID2020892,Metronidazole,443-48-1,0.9510489510489512,0,0.9351851851851853,1.0780423280423281
DTXSID20963183,4419-92-5,2-Hydroxybenzoic acid--N-ethylethanamine (1/1),1,0.14285714285714285,2-Hydroxybenzoic acid--N-ethylethanamine (1/1),4419-92-5,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.9510489510489512,0,0.9351851851851853,1.0780423280423281
DTXSID3058169,72459-58-6,Triazoxide,1,0.14285714285714285,Triazoxide,72459-58-6,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.9510489510489512,0,0.9351851851851853,1.0780423280423281
DTXSID5034646,114370-14-8,Glyphosate ammonium,1,0.14285714285714285,Glyphosate ammonium,114370-14-8,DTXSID2020892,Metronidazole,443-48-1,0.9510489510489512,0,0.9351851851851853,1.0780423280423281
DTXSID8041874,5221-53-4,Dimethirimol,1,0.14285714285714285,Dimethirimol,5221-53-4,DTXSID8034586,Etoxazole,153233-91-1,0.9510489510489512,0,0.9351851851851853,1.0780423280423281
DTXSID2045236,53-84-9,Nadide,2,0.2857142857142857,Nadide,53-84-9,DTXSID6025513,Malachite green oxalate,2437-29-8,0.8391608391608392,0.0011918743865398027,0.787037037037037,1.0727513227513228
DTXSID0034649,38641-94-0,Glyphosate isopropylamine,1,0.14285714285714285,Glyphosate isopropylamine,38641-94-0,DTXSID2020892,Metronidazole,443-48-1,0.9440559440559443,0,0.9259259259259263,1.068783068783069
DTXSID0074552,34494-04-7,Glyphosate dimethylamine salt,1,0.14285714285714285,Glyphosate dimethylamine salt,34494-04-7,DTXSID2020892,Metronidazole,443-48-1,0.9440559440559443,0,0.9259259259259263,1.068783068783069
DTXSID60864286,10519-33-2,3-Decen-2-one,1,0.14285714285714285,3-Decen-2-one,10519-33-2,DTXSID5025607,Methyleugenol,93-15-2,0.9440559440559443,0,0.9259259259259263,1.068783068783069
DTXSID1035288,33956-49-9,"8,10-Dodecadien-1-ol",2,0.2857142857142857,"8,10-Dodecadien-1-ol",33956-49-9,DTXSID5025607,Methyleugenol,93-15-2,0.8321678321678323,0.0014408725736803438,0.7777777777777779,1.0634920634920637
DTXSID2041412,2832-19-1,2-Chloro-N-(hydroxymethyl)acetamide,2,0.2857142857142857,2-Chloro-N-(hydroxymethyl)acetamide,2832-19-1,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.8321678321678323,0.0014408725736803438,0.7777777777777779,1.0634920634920637
DTXSID2058203,865318-97-4,Ametoctradin,2,0.2857142857142857,Ametoctradin,865318-97-4,DTXSID8034586,Etoxazole,153233-91-1,0.8321678321678323,0.0014408725736803438,0.7777777777777779,1.0634920634920637
DTXSID4058073,37248-47-8,Validamycin,2,0.2857142857142857,Validamycin,37248-47-8,DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,0.8321678321678323,0.0014408725736803438,0.7777777777777779,1.0634920634920637
DTXSID5058220,94593-91-6,Cinosulfuron,2,0.2857142857142857,Cinosulfuron,94593-91-6,DTXSID6025513,Malachite green oxalate,2437-29-8,0.8321678321678323,0.0014408725736803438,0.7777777777777779,1.0634920634920637
DTXSID0035295,38421-90-8,(E)-5-Decen-1-ol acetate,1,0.14285714285714285,(E)-5-Decen-1-ol acetate,38421-90-8,DTXSID5025607,Methyleugenol,93-15-2,0.9370629370629372,0,0.9166666666666669,1.0595238095238098
DTXSID2035308,64726-91-6,Japonilure,1,0.14285714285714285,Japonilure,64726-91-6,DTXSID5025607,Methyleugenol,93-15-2,0.9370629370629372,0,0.9166666666666669,1.0595238095238098
DTXSID30860816,16676-96-3,5(Z)-Dodecenyl acetate,1,0.14285714285714285,5(Z)-Dodecenyl acetate,16676-96-3,DTXSID5025607,Methyleugenol,93-15-2,0.9370629370629372,0,0.9166666666666669,1.0595238095238098
DTXSID60193689,40709-04-4,Methyl (E)-non-6-enoate,1,0.14285714285714285,Methyl (E)-non-6-enoate,40709-04-4,DTXSID5025607,Methyleugenol,93-15-2,0.9370629370629372,0,0.9166666666666669,1.0595238095238098
DTXSID1034501,76703-62-3,gamma-Cyhalothrin,2,0.2857142857142857,gamma-Cyhalothrin,76703-62-3,DTXSID8034875,Pyridalyl,179101-81-6,0.8251748251748252,0.0017185956729469844,0.7685185185185186,1.0542328042328042
DTXSID0029761,51580-86-0,Sodium dichloroisocyanurate dihydrate,1,0.14285714285714285,Sodium dichloroisocyanurate dihydrate,51580-86-0,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9300699300699302,0,0.9074074074074076,1.0502645502645505
DTXSID0029761,51580-86-0,Sodium dichloroisocyanurate dihydrate,1,0.14285714285714285,Sodium dichloroisocyanurate dihydrate,51580-86-0,DTXSID9034868,Prosulfuron,94125-34-5,0.9300699300699302,0,0.9074074074074076,1.0502645502645505
DTXSID1058008,189278-12-4,Proquinazid,1,0.14285714285714285,Proquinazid,189278-12-4,DTXSID8034586,Etoxazole,153233-91-1,0.9300699300699302,0,0.9074074074074076,1.0502645502645505
DTXSID5042297,23505-41-1,Pirimiphos-ethyl,1,0.14285714285714285,Pirimiphos-ethyl,23505-41-1,DTXSID1023869,Ametryn,834-12-8,0.9300699300699302,0,0.9074074074074076,1.0502645502645505
DTXSID0039699,72962-43-7,Brassinolide,2,0.2857142857142857,Brassinolide,72962-43-7,DTXSID4021218,Quercetin,117-39-5,0.8181818181818183,0.002027198525813809,0.7592592592592594,1.044973544973545
DTXSID3024653,7166-19-0,beta-Bromo-beta-nitrostyrene,4,0.5714285714285714,beta-Bromo-beta-nitrostyrene,7166-19-0,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.6013986013986015,0.04280686898757623,0.47222222222222227,1.0436507936507937
DTXSID6041680,1715-40-8,Bromociclen,4,0.5714285714285714,Bromociclen,1715-40-8,DTXSID8034875,Pyridalyl,179101-81-6,0.6013986013986015,0.04280686898757623,0.47222222222222227,1.0436507936507937
DTXSID4034497,125116-23-6,Metconazole,1,0.14285714285714285,Metconazole,125116-23-6,DTXSID8034586,Etoxazole,153233-91-1,0.9230769230769232,0,0.8981481481481484,1.0410052910052912
DTXSID5034305,20940-37-8,"Acetic acid, (2,4-dichlorophenoxy)-, compd. with N-ethylethanamine (1:1)",1,0.14285714285714285,"Acetic acid, (2,4-dichlorophenoxy)-, compd. with N-ethylethanamine (1:1)",20940-37-8,DTXSID2020892,Metronidazole,443-48-1,0.9230769230769232,0,0.8981481481481484,1.0410052910052912
DTXSID6058134,581809-46-3,Bixafen,1,0.14285714285714285,Bixafen,581809-46-3,DTXSID8024238,Oryzalin,19044-88-3,0.9230769230769232,0,0.8981481481481484,1.0410052910052912
DTXSID7035305,56578-18-8,(E)-5-Decen-1-ol,1,0.14285714285714285,(E)-5-Decen-1-ol,56578-18-8,DTXSID5025607,Methyleugenol,93-15-2,0.9230769230769232,0,0.8981481481481484,1.0410052910052912
DTXSID9034238,5742-19-8,"2,4-Dichlorophenoxyacetic acid diethanolamine",1,0.14285714285714285,"2,4-Dichlorophenoxyacetic acid diethanolamine",5742-19-8,DTXSID2020892,Metronidazole,443-48-1,0.9230769230769232,0,0.8981481481481484,1.0410052910052912
DTXSID90868414,76733-35-2,1-[(Hydroxymethyl)amino]propan-2-ol,1,0.14285714285714285,1-[(Hydroxymethyl)amino]propan-2-ol,76733-35-2,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.9230769230769232,0,0.8981481481481484,1.0410052910052912
DTXSID1058054,318290-98-1,Fluensulfone,3,0.42857142857142855,Fluensulfone,318290-98-1,DTXSID1023869,Ametryn,834-12-8,0.7062937062937064,0.01328611352164718,0.6111111111111112,1.0396825396825398
DTXSID0037522,10311-84-9,Dialifor,4,0.5714285714285714,Dialifor,10311-84-9,DTXSID101017940,Fenvalerate,51630-58-1,0.5944055944055945,0.04575310008649374,0.462962962962963,1.0343915343915344
DTXSID1057951,126801-58-9,Ethoxysulfuron,1,0.14285714285714285,Ethoxysulfuron,126801-58-9,DTXSID8024238,Oryzalin,19044-88-3,0.9160839160839161,0,0.888888888888889,1.0317460317460319
DTXSID2058207,874967-67-6,Sedaxane,1,0.14285714285714285,Sedaxane,874967-67-6,DTXSID8034586,Etoxazole,153233-91-1,0.9160839160839161,0,0.888888888888889,1.0317460317460319
DTXSID6021163,7681-93-8,Natamycin,1,0.14285714285714285,Natamycin,7681-93-8,DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,0.9160839160839161,0,0.888888888888889,1.0317460317460319
DTXSID9042203,4726-14-1,Nitralin,1,0.14285714285714285,Nitralin,4726-14-1,DTXSID8034586,Etoxazole,153233-91-1,0.9160839160839161,0,0.888888888888889,1.0317460317460319
DTXSID9058024,223580-51-6,Tiadinil,1,0.14285714285714285,Tiadinil,223580-51-6,DTXSID8024238,Oryzalin,19044-88-3,0.9160839160839161,0,0.888888888888889,1.0317460317460319
DTXSID5035294,38363-29-0,(E)-Dodec-8-enyl acetate,1,0.14285714285714285,(E)-Dodec-8-enyl acetate,38363-29-0,DTXSID5025607,Methyleugenol,93-15-2,0.9090909090909093,0,0.8796296296296299,1.0224867724867728
DTXSID5057965,136426-54-5,Fluquinconazole,1,0.14285714285714285,Fluquinconazole,136426-54-5,DTXSID8034586,Etoxazole,153233-91-1,0.9090909090909093,0,0.8796296296296299,1.0224867724867728
DTXSID7058204,86598-92-7,Imibenconazole,1,0.14285714285714285,Imibenconazole,86598-92-7,DTXSID101017940,Fenvalerate,51630-58-1,0.9090909090909093,0,0.8796296296296299,1.0224867724867728
DTXSID9035543,28079-04-1,(Z)-8-Dodecen-1-ol acetate,1,0.14285714285714285,(Z)-8-Dodecen-1-ol acetate,28079-04-1,DTXSID5025607,Methyleugenol,93-15-2,0.9090909090909093,0,0.8796296296296299,1.0224867724867728
DTXSID0058198,84496-56-0,Clomeprop,1,0.14285714285714285,Clomeprop,84496-56-0,DTXSID8034586,Etoxazole,153233-91-1,0.9020979020979022,0,0.8703703703703705,1.0132275132275133
DTXSID10885502,31502-19-9,"6-Nonen-1-ol, (6E)-",1,0.14285714285714285,"6-Nonen-1-ol, (6E)-",31502-19-9,DTXSID5025607,Methyleugenol,93-15-2,0.9020979020979022,0,0.8703703703703705,1.0132275132275133
DTXSID4051871,2238-07-5,"2,2'-(Oxybis(methylene))bisoxirane",1,0.14285714285714285,"2,2'-(Oxybis(methylene))bisoxirane",2238-07-5,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.9020979020979022,0,0.8703703703703705,1.0132275132275133
DTXSID801016600,158474-72-7,Prohydrojasmon,1,0.14285714285714285,Prohydrojasmon,158474-72-7,DTXSID1023869,Ametryn,834-12-8,0.9020979020979022,0,0.8703703703703705,1.0132275132275133
DTXSID1043966,88805-35-0,Prohexadione,1,0.14285714285714285,Prohexadione,88805-35-0,DTXSID6025513,Malachite green oxalate,2437-29-8,0.8951048951048952,5.9415408755710865e-6,0.8611111111111113,1.0039682539682542
DTXSID20275915,57413-95-3,"N,N''-Dioctyldiethylenetriamine",1,0.14285714285714285,"N,N''-Dioctyldiethylenetriamine",57413-95-3,DTXSID8034875,Pyridalyl,179101-81-6,0.8951048951048952,5.9415408755710865e-6,0.8611111111111113,1.0039682539682542
DTXSID20275915,57413-95-3,"N,N''-Dioctyldiethylenetriamine",1,0.14285714285714285,"N,N''-Dioctyldiethylenetriamine",57413-95-3,DTXSID1023869,Ametryn,834-12-8,0.8951048951048952,5.9415408755710865e-6,0.8611111111111113,1.0039682539682542
DTXSID90559517,143294-89-7,"4-[Cyclopropyl(hydroxy)methylidene]-3,5-dioxocyclohexane-1-carboxylic acid",1,0.14285714285714285,"4-[Cyclopropyl(hydroxy)methylidene]-3,5-dioxocyclohexane-1-carboxylic acid",143294-89-7,DTXSID6025513,Malachite green oxalate,2437-29-8,0.8951048951048952,5.9415408755710865e-6,0.8611111111111113,1.0039682539682542
DTXSID0043971,145099-21-4,Trifloxysulfuron,0,0,Trifloxysulfuron,145099-21-4,DTXSID9034868,Prosulfuron,94125-34-5,1,0,1,1
DTXSID1020306,67-66-3,Chloroform,0,0,Chloroform,67-66-3,DTXSID3020415,"1,2-Dibromoethane",106-93-4,1,0,1,1
DTXSID3034610,104040-78-0,Flazasulfuron,0,0,Flazasulfuron,104040-78-0,DTXSID9034868,Prosulfuron,94125-34-5,1,0,1,1
DTXSID4032667,66230-04-4,Esfenvalerate,0,0,Esfenvalerate,66230-04-4,DTXSID101017940,Fenvalerate,51630-58-1,1,0,1,1
DTXSID7034709,53780-34-0,Mefluidide,0,0,Mefluidide,53780-34-0,DTXSID9034868,Prosulfuron,94125-34-5,1,0,1,1
DTXSID1058501,83322-02-5,"Bifenthrin, trans",2,0.2857142857142857,"Bifenthrin, trans",83322-02-5,DTXSID8034875,Pyridalyl,179101-81-6,0.7832167832167833,0.0041154500202930395,0.7129629629629631,0.9986772486772488
DTXSID30914383,967-80-6,Sodium (4-aminobenzene-1-sulfonyl)(quinoxalin-2-yl)azanide,2,0.2857142857142857,Sodium (4-aminobenzene-1-sulfonyl)(quinoxalin-2-yl)azanide,967-80-6,DTXSID4021218,Quercetin,117-39-5,0.7832167832167833,0.0041154500202930395,0.7129629629629631,0.9986772486772488
DTXSID4058156,67129-08-2,Metazachlor,2,0.2857142857142857,Metazachlor,67129-08-2,DTXSID1023869,Ametryn,834-12-8,0.7832167832167833,0.0041154500202930395,0.7129629629629631,0.9986772486772488
DTXSID0034568,2164-07-0,Endothal-dipotassium,1,0.14285714285714285,Endothal-dipotassium,2164-07-0,DTXSID2020892,Metronidazole,443-48-1,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.9947089947089949
DTXSID1041899,129-67-9,Disodium endothal,1,0.14285714285714285,Disodium endothal,129-67-9,DTXSID2020892,Metronidazole,443-48-1,0.8881118881118882,9.165861732816959e-5,0.851851851851852,0.9947089947089949
DTXSID0024187,74-88-4,Methyl iodide,0,0,Methyl iodide,74-88-4,DTXSID3020415,"1,2-Dibromoethane",106-93-4,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID0058275,317815-83-1,Thiencarbazone-methyl,0,0,Thiencarbazone-methyl,317815-83-1,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID20244020,99283-00-8,Chlorimuron,0,0,Chlorimuron,99283-00-8,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID20244020,99283-00-8,Chlorimuron,0,0,Chlorimuron,99283-00-8,DTXSID9034868,Prosulfuron,94125-34-5,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID2038738,128-08-5,"1-Bromopyrrolidine-2,5-dione",0,0,"1-Bromopyrrolidine-2,5-dione",128-08-5,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID2042199,128-09-6,N-Chlorosuccinimide,0,0,N-Chlorosuccinimide,128-09-6,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID3058290,119738-06-6,Quizalofop-P-tefuryl,0,0,Quizalofop-P-tefuryl,119738-06-6,DTXSID8034875,Pyridalyl,179101-81-6,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID3074947,135397-30-7,Halosulfuron,0,0,Halosulfuron,135397-30-7,DTXSID9034868,Prosulfuron,94125-34-5,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID3074947,135397-30-7,Halosulfuron,0,0,Halosulfuron,135397-30-7,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID40150270,113036-87-6,"2-[4,6-Bis(difluoromethoxy)pyrimidin-2-ylcarbamoylsulfamoyl]benzoic acid",0,0,"2-[4,6-Bis(difluoromethoxy)pyrimidin-2-ylcarbamoylsulfamoyl]benzoic acid",113036-87-6,DTXSID9034868,Prosulfuron,94125-34-5,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID6034423,138-93-2,Disodium cyanodithioimidocarbonate,0,0,Disodium cyanodithioimidocarbonate,138-93-2,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID80162796,144740-53-4,Flupyrsulfuron-methyl [ISO],0,0,Flupyrsulfuron-methyl [ISO],144740-53-4,DTXSID9034868,Prosulfuron,94125-34-5,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID80162796,144740-53-4,Flupyrsulfuron-methyl [ISO],0,0,Flupyrsulfuron-methyl [ISO],144740-53-4,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9930069930069931,0,0.9907407407407409,0.9907407407407409
DTXSID3058111,50563-36-5,Dimethachlor,2,0.2857142857142857,Dimethachlor,50563-36-5,DTXSID1023869,Ametryn,834-12-8,0.7762237762237764,0.0046598806161295995,0.7037037037037038,0.9894179894179895
DTXSID4040266,115-31-1,Thanite,2,0.2857142857142857,Thanite,115-31-1,DTXSID1023869,Ametryn,834-12-8,0.7762237762237764,0.0046598806161295995,0.7037037037037038,0.9894179894179895
DTXSID0035291,35148-19-7,(E)-9-Dodecenyl acetate,1,0.14285714285714285,(E)-9-Dodecenyl acetate,35148-19-7,DTXSID5025607,Methyleugenol,93-15-2,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.9854497354497356
DTXSID0058144,62610-77-9,Methacrifos,1,0.14285714285714285,Methacrifos,62610-77-9,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.9854497354497356
DTXSID401014907,35153-09-4,E)-Dodec-10-enyl acetate,1,0.14285714285714285,E)-Dodec-10-enyl acetate,35153-09-4,DTXSID5025607,Methyleugenol,93-15-2,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.9854497354497356
DTXSID5045623,42835-25-6,Flumequine,1,0.14285714285714285,Flumequine,42835-25-6,DTXSID4021218,Quercetin,117-39-5,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.9854497354497356
DTXSID6035524,16974-11-1,(Z)-Dodec-9-enyl acetate,1,0.14285714285714285,(Z)-Dodec-9-enyl acetate,16974-11-1,DTXSID5025607,Methyleugenol,93-15-2,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.9854497354497356
DTXSID6058059,34205-21-5,Dimefuron,1,0.14285714285714285,Dimefuron,34205-21-5,DTXSID8024238,Oryzalin,19044-88-3,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.9854497354497356
DTXSID60888987,146955-45-5,"7-Tetradecen-2-one, (7Z)-",1,0.14285714285714285,"7-Tetradecen-2-one, (7Z)-",146955-45-5,DTXSID5025607,Methyleugenol,93-15-2,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.9854497354497356
DTXSID70998288,77-95-2,"1,3,4,5-Tetrahydroxycyclohexane-1-carboxylate",1,0.14285714285714285,"1,3,4,5-Tetrahydroxycyclohexane-1-carboxylate",77-95-2,DTXSID2020892,Metronidazole,443-48-1,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.9854497354497356
DTXSID8024157,33820-53-0,Isopropalin,1,0.14285714285714285,Isopropalin,33820-53-0,DTXSID1023869,Ametryn,834-12-8,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.9854497354497356
DTXSID8032590,63333-35-7,Bromethalin,1,0.14285714285714285,Bromethalin,63333-35-7,DTXSID8034586,Etoxazole,153233-91-1,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.9854497354497356
DTXSID9058230,99105-77-8,Sulcotrione,1,0.14285714285714285,Sulcotrione,99105-77-8,DTXSID6025513,Malachite green oxalate,2437-29-8,0.8811188811188813,1.9215308603749747e-4,0.8425925925925928,0.9854497354497356
DTXSID00197080,4727-29-1,Lemax,0,0,Lemax,4727-29-1,DTXSID8024238,Oryzalin,19044-88-3,0.9860139860139862,0,0.9814814814814816,0.9814814814814816
DTXSID00904418,247057-22-3,Imazamox ammonium,0,0,Imazamox ammonium,247057-22-3,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9860139860139862,0,0.9814814814814816,0.9814814814814816
DTXSID30183153,28956-64-1,"1-(1,3-Benzothiazol-2-yl)-3-isopropylurea",0,0,"1-(1,3-Benzothiazol-2-yl)-3-isopropylurea",28956-64-1,DTXSID9034868,Prosulfuron,94125-34-5,0.9860139860139862,0,0.9814814814814816,0.9814814814814816
DTXSID3058454,6814-58-0,5-Chloro-3-methyl-4-nitro-1H-pyrazole,0,0,5-Chloro-3-methyl-4-nitro-1H-pyrazole,6814-58-0,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.9860139860139862,0,0.9814814814814816,0.9814814814814816
DTXSID4026399,75-20-7,Calcium carbide (CaC2),0,0,Calcium carbide (CaC2),75-20-7,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.9860139860139862,0,0.9814814814814816,0.9814814814814816
DTXSID4047543,57646-30-7,Furalaxyl,0,0,Furalaxyl,57646-30-7,DTXSID1023869,Ametryn,834-12-8,0.9860139860139862,0,0.9814814814814816,0.9814814814814816
DTXSID5020738,87-51-4,Indole-3-acetic acid,0,0,Indole-3-acetic acid,87-51-4,DTXSID2020892,Metronidazole,443-48-1,0.9860139860139862,0,0.9814814814814816,0.9814814814814816
DTXSID60239495,936331-72-5,"4-((4,5-Dihydro-3-methoxy-4-methyl-5-oxo-1H-1,2,4-triazol-1-yl)carbonylsulfamoyl)-5-methylthiophene-3-carboxylic acid",0,0,"4-((4,5-Dihydro-3-methoxy-4-methyl-5-oxo-1H-1,2,4-triazol-1-yl)carbonylsulfamoyl)-5-methylthiophene-3-carboxylic acid",936331-72-5,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9860139860139862,0,0.9814814814814816,0.9814814814814816
DTXSID7032634,3478-94-2,Piperalin,0,0,Piperalin,3478-94-2,DTXSID1023869,Ametryn,834-12-8,0.9860139860139862,0,0.9814814814814816,0.9814814814814816
DTXSID7058096,413615-35-7,Benthiavalicarb,0,0,Benthiavalicarb,413615-35-7,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9860139860139862,0,0.9814814814814816,0.9814814814814816
DTXSID8040353,52756-25-9,Flamprop-methyl,0,0,Flamprop-methyl,52756-25-9,DTXSID1023869,Ametryn,834-12-8,0.9860139860139862,0,0.9814814814814816,0.9814814814814816
DTXSID1035783,65733-16-6,S-Methoprene,2,0.2857142857142857,S-Methoprene,65733-16-6,DTXSID101017940,Fenvalerate,51630-58-1,0.7692307692307694,0.0052529205777348,0.6944444444444446,0.9801587301587303
DTXSID8032627,40596-69-8,Methoprene,2,0.2857142857142857,Methoprene,40596-69-8,DTXSID101017940,Fenvalerate,51630-58-1,0.7692307692307694,0.0052529205777348,0.6944444444444446,0.9801587301587303
